Freq.	V(1|1|1|a)	I(R129)
4.36936936936936e+005	9.98724745910485e-002,2.80468088571387e-001	1.80025505081790e-002,-5.60936177142775e-003
4.46846846846846e+005	1.03735154332741e-001,2.85936499807788e-001	1.79252969133452e-002,-5.71872999615577e-003
4.56756756756756e+005	1.07669215589623e-001,2.91347866058924e-001	1.78466156882075e-002,-5.82695732117849e-003
4.66666666666666e+005	1.11673725613051e-001,2.96701239451471e-001	1.77665254877390e-002,-5.93402478902942e-003
4.76576576576576e+005	1.15747739548388e-001,3.01995690469517e-001	1.76850452090322e-002,-6.03991380939034e-003
4.86486486486486e+005	1.19890300896669e-001,3.07230308101647e-001	1.76021939820666e-002,-6.14460616203294e-003
4.96396396396396e+005	1.24100441978391e-001,3.12404199974863e-001	1.75179911604322e-002,-6.24808399949725e-003
5.06306306306306e+005	1.28377184399064e-001,3.17516492475334e-001	1.74324563120187e-002,-6.35032984950667e-003
5.16216216216216e+005	1.32719539516176e-001,3.22566330855991e-001	1.73456092096765e-002,-6.45132661711983e-003
5.26126126126125e+005	1.37126508907222e-001,3.27552879330957e-001	1.72574698218556e-002,-6.55105758661914e-003
5.36036036036035e+005	1.41597084838453e-001,3.32475321156846e-001	1.71680583032309e-002,-6.64950642313693e-003
5.45945945945945e+005	1.46130250734018e-001,3.37332858700964e-001	1.70773949853196e-002,-6.74665717401928e-003
5.55855855855855e+005	1.50724981645163e-001,3.42124713496442e-001	1.69855003670967e-002,-6.84249426992885e-003
5.65765765765765e+005	1.55380244719170e-001,3.46850126284361e-001	1.68923951056166e-002,-6.93700252568721e-003
5.75675675675675e+005	1.60094999667728e-001,3.51508357042906e-001	1.67981000066454e-002,-7.03016714085812e-003
5.85585585585585e+005	1.64868199234427e-001,3.56098685003640e-001	1.67026360153115e-002,-7.12197370007280e-003
5.95495495495495e+005	1.69698789661080e-001,3.60620408654934e-001	1.66060242067784e-002,-7.21240817309868e-003
6.05405405405405e+005	1.74585711152590e-001,3.65072845732662e-001	1.65082857769482e-002,-7.30145691465323e-003
6.15315315315315e+005	1.79527898340092e-001,3.69455333198213e-001	1.64094420331982e-002,-7.38910666396426e-003
6.25225225225225e+005	1.84524280742095e-001,3.73767227203933e-001	1.63095143851581e-002,-7.47534454407865e-003
