Freq.	V(1|1|1|b)	I(R129)
9.12612612612613e+005	7.37986508257158e-001,4.29284201584608e-001	5.24026983485684e-003,-8.58568403169217e-003
9.22522522522523e+005	7.43887277209959e-001,4.26092735952957e-001	5.12225445580081e-003,-8.52185471905913e-003
9.32432432432433e+005	7.49692655628814e-001,4.22848784690134e-001	5.00614688742372e-003,-8.45697569380267e-003
9.42342342342343e+005	7.55403849007984e-001,4.19554376493175e-001	4.89192301984032e-003,-8.39108752986349e-003
9.52252252252253e+005	7.61022077501703e-001,4.16211445462065e-001	4.77955844996594e-003,-8.32422890924130e-003
9.62162162162163e+005	7.66548573378021e-001,4.12821832945767e-001	4.66902853243957e-003,-8.25643665891534e-003
9.72072072072073e+005	7.71984578645428e-001,4.09387289328079e-001	4.56030842709145e-003,-8.18774578656159e-003
9.81981981981983e+005	7.77331342843894e-001,4.05909475744782e-001	4.45337314312212e-003,-8.11818951489564e-003
9.91891891891893e+005	7.82590120992222e-001,4.02389965723726e-001	4.34819758015555e-003,-8.04779931447452e-003
1.00180180180180e+006	7.87762171683875e-001,3.98830246739595e-001	4.24475656632249e-003,-7.97660493479190e-003
1.01171171171171e+006	7.92848755323733e-001,3.95231721675103e-001	4.14302489352535e-003,-7.90463443350205e-003
1.02162162162162e+006	7.97851132498512e-001,3.91595710180243e-001	4.04297735002976e-003,-7.83191420360487e-003
1.03153153153153e+006	8.02770562473879e-001,3.87923449921038e-001	3.94458875052242e-003,-7.75846899842075e-003
1.04144144144144e+006	8.07608301811569e-001,3.84216097708850e-001	3.84783396376862e-003,-7.68432195417700e-003
1.05135135135135e+006	8.12365603100116e-001,3.80474730500912e-001	3.75268793799767e-003,-7.60949461001824e-003
1.06126126126126e+006	8.17043713793100e-001,3.76700346262063e-001	3.65912572413799e-003,-7.53400692524125e-003
1.07117117117117e+006	8.21643875149083e-001,3.72893864676972e-001	3.56712249701833e-003,-7.45787729353945e-003
1.08108108108108e+006	8.26167321267705e-001,3.69056127701142e-001	3.47665357464589e-003,-7.38112255402284e-003
1.09099099099099e+006	8.30615278216679e-001,3.65187899937859e-001	3.38769443566643e-003,-7.30375799875718e-003
1.10090090090090e+006	8.34988963244691e-001,3.61289868826893e-001	3.30022073510618e-003,-7.22579737653786e-003
1.11081081081081e+006	8.39289584075488e-001,3.57362644629090e-001	3.21420831849024e-003,-7.14725289258179e-003
