Freq.	V(1|1|1|b)	I(R129)
9.02702702702703e+005	7.17451729464706e-001,4.12238598130239e-001	5.65096541070588e-003,-8.24477196260478e-003
9.12612612612613e+005	7.23333684047216e-001,4.09552393876713e-001	5.53332631905569e-003,-8.19104787753426e-003
9.22522522522523e+005	7.29129553928869e-001,4.06804116866533e-001	5.41740892142263e-003,-8.13608233733065e-003
9.32432432432433e+005	7.34840065816202e-001,4.03995813722750e-001	5.30319868367595e-003,-8.07991627445500e-003
9.42342342342343e+005	7.40465974841311e-001,4.01129448284076e-001	5.19068050317377e-003,-8.02258896568152e-003
9.52252252252253e+005	7.46008061729565e-001,3.98206902560149e-001	5.07983876540870e-003,-7.96413805120298e-003
9.62162162162163e+005	7.51467130109614e-001,3.95229977675734e-001	4.97065739780773e-003,-7.90459955351469e-003
9.72072072072073e+005	7.56844003959569e-001,3.92200394794089e-001	4.86311992080863e-003,-7.84400789588178e-003
9.81981981981983e+005	7.62139525183181e-001,3.89119796009879e-001	4.75720949633638e-003,-7.78239592019759e-003
9.91891891891893e+005	7.67354551309772e-001,3.85989745202165e-001	4.65290897380456e-003,-7.71979490404330e-003
1.00180180180180e+006	7.72489953311619e-001,3.82811728837964e-001	4.55020093376762e-003,-7.65623457675928e-003
1.01171171171171e+006	7.77546613532443e-001,3.79587156716871e-001	4.44906772935113e-003,-7.59174313433742e-003
1.02162162162162e+006	7.82525423720573e-001,3.76317362647038e-001	4.34949152558854e-003,-7.52634725294076e-003
1.03153153153153e+006	7.87427283160297e-001,3.73003605042583e-001	4.25145433679406e-003,-7.46007210085165e-003
1.04144144144144e+006	7.92253096894810e-001,3.69647067432128e-001	4.15493806210379e-003,-7.39294134864257e-003
1.05135135135135e+006	7.97003774034058e-001,3.66248858867695e-001	4.05992451931884e-003,-7.32497717735391e-003
1.06126126126126e+006	8.01680226140610e-001,3.62810014222556e-001	3.96639547718779e-003,-7.25620028445113e-003
1.07117117117117e+006	8.06283365686532e-001,3.59331494365898e-001	3.87433268626935e-003,-7.18662988731795e-003
1.08108108108108e+006	8.10814104573954e-001,3.55814186201194e-001	3.78371790852093e-003,-7.11628372402389e-003
1.09099099099099e+006	8.15273352711743e-001,3.52258902554082e-001	3.69453294576514e-003,-7.04517805108164e-003
1.10090090090090e+006	8.19662016640317e-001,3.48666381894156e-001	3.60675966719366e-003,-6.97332763788312e-003
1.11081081081081e+006	8.23980998196122e-001,3.45037287873530e-001	3.52038003607756e-003,-6.90074575747061e-003
1.12072072072072e+006	8.28231193206756e-001,3.41372208663101e-001	3.43537613586489e-003,-6.82744417326202e-003
1.13063063063063e+006	8.32413490206945e-001,3.37671656065211e-001	3.35173019586109e-003,-6.75343312130423e-003
1.14054054054054e+006	8.36528769164729e-001,3.33936064378812e-001	3.26942461670542e-003,-6.67872128757623e-003
1.15045045045045e+006	8.40577900206058e-001,3.30165788990097e-001	3.18844199587885e-003,-6.60331577980193e-003
1.16036036036036e+006	8.44561742324715e-001,3.26361104657978e-001	3.10876515350571e-003,-6.52722209315956e-003
1.17027027027027e+006	8.48481142062759e-001,3.22522203459467e-001	3.03037715874483e-003,-6.45044406918934e-003
1.18018018018018e+006	8.52336932144698e-001,3.18649192354994e-001	2.95326135710604e-003,-6.37298384709989e-003
1.19009009009009e+006	8.56129930046071e-001,3.14742090327740e-001	2.87740139907859e-003,-6.29484180655480e-003
1.20000000000000e+006	8.59860936474056e-001,3.10800825043975e-001	2.80278127051887e-003,-6.21601650087950e-003
1.20990990990991e+006	8.63530733733934e-001,3.06825228973071e-001	2.72938532532132e-003,-6.13650457946142e-003
1.21981981981982e+006	8.67140083950512e-001,3.02815034895846e-001	2.65719832098976e-003,-6.05630069791692e-003
1.22972972972973e+006	8.70689727107821e-001,2.98769870718037e-001	2.58620545784358e-003,-5.97539741436073e-003
1.23963963963964e+006	8.74180378863114e-001,2.94689253491432e-001	2.51639242273771e-003,-5.89378506982865e-003
1.24954954954955e+006	8.77612728082114e-001,2.90572582528092e-001	2.44774543835772e-003,-5.81145165056185e-003
1.25945945945946e+006	8.80987434031042e-001,2.86419131472370e-001	2.38025131937915e-003,-5.72838262944741e-003
1.26936936936937e+006	8.84305123146539e-001,2.82228039170445e-001	2.31389753706922e-003,-5.64456078340890e-003
1.27927927927928e+006	8.87566385286250e-001,2.77998299146548e-001	2.24867229427499e-003,-5.55996598293097e-003
1.28918918918919e+006	8.90771769339476e-001,2.73728747457798e-001	2.18456461321048e-003,-5.47457494915597e-003
1.29909909909910e+006	8.93921778047180e-001,2.69418048653763e-001	2.12156443905640e-003,-5.38836097307525e-003
1.30900900900901e+006	8.97016861841748e-001,2.65064679510318e-001	2.05966276316504e-003,-5.30129359020637e-003
1.31891891891892e+006	9.00057411466172e-001,2.60666910137240e-001	1.99885177067656e-003,-5.21333820274481e-003
1.32882882882883e+006	9.03043749065776e-001,2.56222781971435e-001	1.93912501868448e-003,-5.12445563942870e-003
1.33873873873874e+006	9.05976117357491e-001,2.51730082057993e-001	1.88047765285018e-003,-5.03460164115986e-003
1.34864864864865e+006	9.08854666364173e-001,2.47186312882848e-001	1.82290667271654e-003,-4.94372625765695e-003
1.35855855855856e+006	9.11679437043144e-001,2.42588656845298e-001	1.76641125913711e-003,-4.85177313690596e-003
1.36846846846847e+006	9.14450340923012e-001,2.37933934234836e-001	1.71099318153977e-003,-4.75867868469672e-003
1.37837837837838e+006	9.17167134567306e-001,2.33218553289646e-001	1.65665730865388e-003,-4.66437106579291e-003
1.38828828828829e+006	9.19829387273327e-001,2.28438450544076e-001	1.60341225453346e-003,-4.56876901088152e-003
1.39819819819820e+006	9.22436439838521e-001,2.23589019192913e-001	1.55127120322959e-003,-4.47178038385826e-003
1.40810810810811e+006	9.24987351407766e-001,2.18665022576598e-001	1.50025297184467e-003,-4.37330045153197e-003
1.41801801801802e+006	9.27480830235249e-001,2.13660489077962e-001	1.45038339529502e-003,-4.27320978155924e-003
1.42792792792793e+006	9.29915142471233e-001,2.08568583659107e-001	1.40169715057534e-003,-4.17137167318214e-003
1.43783783783784e+006	9.32287990528555e-001,2.03381449885202e-001	1.35424018942890e-003,-4.06762899770405e-003
1.44774774774775e+006	9.34596348733254e-001,1.98090014500220e-001	1.30807302533492e-003,-3.96180029000440e-003
1.45765765765766e+006	9.36836238062954e-001,1.92683744369352e-001	1.26327523874092e-003,-3.85367488738704e-003
1.46756756756756e+006	9.39002412569700e-001,1.87150342881910e-001	1.21995174860601e-003,-3.74300685763821e-003
1.47747747747747e+006	9.41087915445141e-001,1.81475369925273e-001	1.17824169109718e-003,-3.62950739850547e-003
1.48738738738738e+006	9.43083438953245e-001,1.75641767073889e-001	1.13833122093510e-003,-3.51283534147778e-003
1.49729729729729e+006	9.44976383221663e-001,1.69629269926327e-001	1.10047233556674e-003,-3.39258539852654e-003
1.50720720720720e+006	9.46749442817418e-001,1.63413698475387e-001	1.06501114365165e-003,-3.26827396950773e-003
1.51711711711711e+006	9.48378437103697e-001,1.56966149140656e-001	1.03243125792605e-003,-3.13932298281312e-003
1.52702702702702e+006	9.49828906034378e-001,1.50252207175564e-001	1.00342187931244e-003,-3.00504414351127e-003
1.53693693693693e+006	9.51050662843601e-001,1.43231554348545e-001	9.78986743127972e-004,-2.86463108697089e-003
1.54684684684684e+006	9.51968968369040e-001,1.35859018663233e-001	9.60620632619202e-004,-2.71718037326466e-003
1.55675675675675e+006	9.52470328247056e-001,1.28089850203304e-001	9.50593435058871e-004,-2.56179700406609e-003
1.56666666666666e+006	9.52380945943282e-001,1.19896366400077e-001	9.52381081134352e-004,-2.39792732800154e-003
1.57657657657657e+006	9.51440955441913e-001,1.11312958541708e-001	9.71180891161729e-004,-2.22625917083416e-003
1.58648648648648e+006	9.49304636333260e-001,1.02540888598794e-001	1.01390727333480e-003,-2.05081777197588e-003
1.59639639639639e+006	9.45684248796668e-001,9.41175929203664e-002	1.08631502406664e-003,-1.88235185840733e-003
1.60630630630630e+006	9.40825533996419e-001,8.68827773958350e-002	1.18348932007163e-003,-1.73765554791670e-003
1.61621621621621e+006	9.35793554116332e-001,8.10511978133438e-002	1.28412891767336e-003,-1.62102395626688e-003
1.62612612612612e+006	9.30902407614930e-001,7.54533612508666e-002	1.38195184770140e-003,-1.50906722501733e-003
1.63603603603603e+006	9.24430328702484e-001,6.98526154613798e-002	1.51139342595032e-003,-1.39705230922760e-003
1.64594594594594e+006	9.15373784760772e-001,6.69684257630560e-002	1.69252430478457e-003,-1.33936851526112e-003
1.65585585585585e+006	9.06880199723756e-001,7.00554567984030e-002	1.86239600552488e-003,-1.40110913596806e-003
1.66576576576576e+006	9.04984066700990e-001,7.72583200042798e-002	1.90031866598021e-003,-1.54516640008560e-003
1.67567567567567e+006	9.10723055630150e-001,8.13850430080904e-002	1.78553888739699e-003,-1.62770086016181e-003
1.68558558558558e+006	9.18721516021763e-001,7.85469131474764e-002	1.62556967956473e-003,-1.57093826294953e-003
1.69549549549549e+006	9.24211202187182e-001,7.02958910961805e-002	1.51577595625636e-003,-1.40591782192361e-003
1.70540540540540e+006	9.25344840389490e-001,5.97231032063150e-002	1.49310319221020e-003,-1.19446206412630e-003
1.71531531531531e+006	9.22167434694772e-001,4.99198451133443e-002	1.55665130610456e-003,-9.98396902266885e-004
1.72522522522522e+006	9.16924671197597e-001,4.36126570536408e-002	1.66150657604806e-003,-8.72253141072816e-004
1.73513513513513e+006	9.14088934245035e-001,4.03998702258212e-002	1.71822131509930e-003,-8.07997404516424e-004
1.74504504504504e+006	9.15294667147971e-001,3.52493514569205e-002	1.69410665704058e-003,-7.04987029138409e-004
1.75495495495495e+006	9.16612762376310e-001,2.46872942208549e-002	1.66774475247381e-003,-4.93745884417098e-004
1.76486486486486e+006	9.13886553335187e-001,9.71055330486770e-003	1.72226893329626e-003,-1.94211066097354e-004
1.77477477477477e+006	9.04986152001610e-001,-7.37561420800056e-003	1.90027695996780e-003,1.47512284160011e-004
1.78468468468468e+006	8.88398335772578e-001,-2.41731216174177e-002	2.23203328454843e-003,4.83462432348354e-004
1.79459459459459e+006	8.62674947761022e-001,-3.71456348207904e-002	2.74650104477957e-003,7.42912696415808e-004
1.80450450450450e+006	8.27795897486371e-001,-4.03464976778202e-002	3.44408205027259e-003,8.06929953556405e-004
1.81441441441441e+006	7.88716428607202e-001,-2.59051346371975e-002	4.22567142785595e-003,5.18102692743950e-004
1.82432432432432e+006	7.58554156749107e-001,1.00025467666547e-002	4.82891686501787e-003,-2.00050935333094e-004
1.83423423423423e+006	7.52164163805679e-001,5.78263610308221e-002	4.95671672388642e-003,-1.15652722061644e-003
1.84414414414414e+006	7.70961743712099e-001,9.85444701393572e-002	4.58076512575801e-003,-1.97088940278714e-003
1.85405405405405e+006	8.02327637009092e-001,1.20863673146651e-001	3.95344725981816e-003,-2.41727346293301e-003
1.86396396396396e+006	8.33643342754079e-001,1.26017842174796e-001	3.32713314491841e-003,-2.52035684349592e-003
1.87387387387387e+006	8.58909899074195e-001,1.19987233276114e-001	2.82180201851610e-003,-2.39974466552229e-003
1.88378378378378e+006	8.76689959435462e-001,1.07982158842775e-001	2.46620081129076e-003,-2.15964317685550e-003
1.89369369369369e+006	8.87201620428830e-001,9.35860031389609e-002	2.25596759142339e-003,-1.87172006277922e-003
1.90360360360360e+006	8.91135315236106e-001,7.96404112736399e-002	2.17729369527788e-003,-1.59280822547280e-003
1.91351351351351e+006	8.90117581183539e-001,6.89895874372193e-002	2.19764837632922e-003,-1.37979174874439e-003
1.92342342342342e+006	8.87949432677585e-001,6.34242575010116e-002	2.24101134644830e-003,-1.26848515002023e-003
1.93333333333333e+006	8.89154688016526e-001,6.06300206965508e-002	2.21690623966948e-003,-1.21260041393102e-003
1.94324324324324e+006	8.93810369466821e-001,5.52271935709720e-002	2.12379261066357e-003,-1.10454387141944e-003
1.95315315315315e+006	8.97583604236310e-001,4.47912507771839e-002	2.04832791527379e-003,-8.95825015543678e-004
1.96306306306306e+006	8.96602558172309e-001,3.08517556475299e-002	2.06794883655382e-003,-6.17035112950597e-004
1.97297297297297e+006	8.88826792379596e-001,1.63402513069188e-002	2.22346415240808e-003,-3.26805026138376e-004
1.98288288288288e+006	8.73325874338963e-001,4.96260710126512e-003	2.53348251322074e-003,-9.92521420253023e-005
1.99279279279279e+006	8.50942412947969e-001,1.90532912789095e-003	2.98115174104061e-003,-3.81065825578189e-005
2.00270270270270e+006	8.27020778141350e-001,1.29015979727806e-002	3.45958443717300e-003,-2.58031959455612e-004
2.01261261261261e+006	8.12639708193158e-001,3.85640046518036e-002	3.74720583613684e-003,-7.71280093036073e-004
2.02252252252251e+006	8.16931264073288e-001,6.87095952559020e-002	3.66137471853424e-003,-1.37419190511804e-003
2.03243243243242e+006	8.36859353109546e-001,8.97346708006932e-002	3.26281293780908e-003,-1.79469341601386e-003
2.04234234234233e+006	8.61851903982729e-001,9.67554509859294e-002	2.76296192034541e-003,-1.93510901971859e-003
2.05225225225224e+006	8.84229619570133e-001,9.28170776119684e-002	2.31540760859734e-003,-1.85634155223937e-003
2.06216216216215e+006	9.01301793539867e-001,8.24569479022190e-002	1.97396412920266e-003,-1.64913895804438e-003
2.07207207207206e+006	9.12926531567269e-001,6.88661303879455e-002	1.74146936865462e-003,-1.37732260775891e-003
2.08198198198197e+006	9.19585818014052e-001,5.38684315738627e-002	1.60828363971896e-003,-1.07736863147725e-003
2.09189189189188e+006	9.21585354265204e-001,3.85653161658832e-002	1.56829291469592e-003,-7.71306323317665e-004
2.10180180180179e+006	9.18836118486535e-001,2.39834831220362e-002	1.62327763026930e-003,-4.79669662440725e-004
2.11171171171170e+006	9.11029646746129e-001,1.17764307219199e-002	1.77940706507743e-003,-2.35528614438399e-004
2.12162162162161e+006	8.98605956435214e-001,4.86691097176348e-003	2.02788087129572e-003,-9.73382194352696e-005
2.13153153153152e+006	8.84772444925284e-001,6.77701855246630e-003	2.30455110149431e-003,-1.35540371049326e-004
2.14144144144143e+006	8.76302539076671e-001,1.79947681674236e-002	2.47394921846658e-003,-3.59895363348473e-004
2.15135135135134e+006	8.78958033708487e-001,3.25490308645301e-002	2.42083932583026e-003,-6.50980617290602e-004
2.16126126126125e+006	8.91378993399231e-001,4.20856742459342e-002	2.17242013201537e-003,-8.41713484918684e-004
2.17117117117116e+006	9.07273977375295e-001,4.31738594636122e-002	1.85452045249410e-003,-8.63477189272243e-004
2.18108108108107e+006	9.21732001830593e-001,3.74624718481711e-002	1.56535996338814e-003,-7.49249436963422e-004
2.19099099099098e+006	9.32993351919911e-001,2.78176072707933e-002	1.34013296160178e-003,-5.56352145415865e-004
2.20090090090089e+006	9.41054322623362e-001,1.62953729140988e-002	1.17891354753277e-003,-3.25907458281976e-004
2.21081081081080e+006	9.46393459419033e-001,4.08024483804469e-003	1.07213081161934e-003,-8.16048967608937e-005
2.22072072072071e+006	9.49598095443963e-001,-8.15630332818661e-003	1.00803809112074e-003,1.63126066563732e-004
2.23063063063062e+006	9.51206323187117e-001,-2.02105624054343e-002	9.75873536257654e-004,4.04211248108685e-004
2.24054054054053e+006	9.51365624784935e-001,-3.20620229711864e-002	9.72687504301302e-004,6.41240459423729e-004
2.25045045045044e+006	9.50089521313771e-001,-4.33568128762949e-002	9.98209573724584e-004,8.67136257525898e-004
2.26036036036035e+006	9.47812157226584e-001,-5.35605622322400e-002	1.04375685546833e-003,1.07121124464480e-003
2.27027027027026e+006	9.45474894298088e-001,-6.25656306650209e-002	1.09050211403824e-003,1.25131261330042e-003
2.28018018018017e+006	9.43866423779803e-001,-7.11536435830319e-002	1.12267152440394e-003,1.42307287166064e-003
2.29009009009008e+006	9.42796232378295e-001,-8.03997870654881e-002	1.14407535243410e-003,1.60799574130976e-003
2.29999999999999e+006	9.41467240769649e-001,-9.07047796470297e-002	1.17065518460701e-003,1.81409559294059e-003
2.30990990990990e+006	9.39288166864345e-001,-1.01876489136063e-001	1.21423666271310e-003,2.03752978272125e-003
2.31981981981982e+006	9.36000830225998e-001,-1.13616033043375e-001	1.27998339548004e-003,2.27232066086751e-003
2.32972972972973e+006	9.31500872851707e-001,-1.25696134322333e-001	1.36998254296585e-003,2.51392268644666e-003
2.33963963963964e+006	9.25721614907531e-001,-1.37963837270828e-001	1.48556770184939e-003,2.75927674541656e-003
2.34954954954955e+006	9.18571515121385e-001,-1.50317096787285e-001	1.62856969757231e-003,3.00634193574570e-003
2.35945945945946e+006	9.09883061413828e-001,-1.62664219894295e-001	1.80233877172344e-003,3.25328439788590e-003
2.36936936936937e+006	8.99380084128928e-001,-1.74850078870391e-001	2.01239831742144e-003,3.49700157740783e-003
2.37927927927928e+006	8.86684557716103e-001,-1.86556861143671e-001	2.26630884567795e-003,3.73113722287342e-003
2.38918918918919e+006	8.71365969319636e-001,-1.97187606193304e-001	2.57268061360728e-003,3.94375212386608e-003
2.39909909909910e+006	8.53058628190570e-001,-2.05710388403069e-001	2.93882743618860e-003,4.11420776806137e-003
2.40900900900901e+006	8.31758354057491e-001,-2.10466536466213e-001	3.36483291885017e-003,4.20933072932427e-003
2.41891891891892e+006	8.08489955303919e-001,-2.09118828091760e-001	3.83020089392162e-003,4.18237656183520e-003
2.42882882882883e+006	7.86385968355907e-001,-1.99321287978493e-001	4.27228063288186e-003,3.98642575956986e-003
2.43873873873874e+006	7.71232350406210e-001,-1.80987835873753e-001	4.57535299187579e-003,3.61975671747507e-003
2.44864864864865e+006	7.68932306183325e-001,-1.59337581025957e-001	4.62135387633351e-003,3.18675162051914e-003
2.45855855855856e+006	7.79722550489439e-001,-1.43787648297310e-001	4.40554899021122e-003,2.87575296594621e-003
2.46846846846847e+006	7.96560413493869e-001,-1.40827367015315e-001	4.06879173012262e-003,2.81654734030630e-003
2.47837837837838e+006	8.11212139779766e-001,-1.49860364720312e-001	3.77575720440467e-003,2.99720729440623e-003
2.48828828828829e+006	8.19354243111660e-001,-1.66446398562736e-001	3.61291513776680e-003,3.32892797125472e-003
2.49819819819820e+006	8.20274249007548e-001,-1.86415273011843e-001	3.59451501984905e-003,3.72830546023686e-003
2.50810810810811e+006	8.14780776286493e-001,-2.07153102515109e-001	3.70438447427014e-003,4.14306205030219e-003
2.51801801801802e+006	8.03895137687872e-001,-2.27273727948097e-001	3.92209724624256e-003,4.54547455896194e-003
2.52792792792793e+006	7.88401429548693e-001,-2.46050097103890e-001	4.23197140902613e-003,4.92100194207780e-003
2.53783783783784e+006	7.68791905717144e-001,-2.63018067130409e-001	4.62416188565711e-003,5.26036134260819e-003
2.54774774774775e+006	7.45335150712815e-001,-2.77749391206334e-001	5.09329698574370e-003,5.55498782412668e-003
