Freq.	V(1|1|1|a)	I(R129)
5.26126126126125e+005	1.57684320370693e-001,3.49276049664035e-001	1.68463135925861e-002,-6.98552099328071e-003
5.36036036036035e+005	1.62786865211589e-001,3.54248886861138e-001	1.67442626957682e-002,-7.08497773722277e-003
5.45945945945945e+005	1.67953766883903e-001,3.59140436135706e-001	1.66409246623219e-002,-7.18280872271412e-003
5.55855855855855e+005	1.73183571409469e-001,3.63949915944959e-001	1.65363285718106e-002,-7.27899831889918e-003
5.65765765765765e+005	1.78474818856478e-001,3.68676575595388e-001	1.64305036228704e-002,-7.37353151190776e-003
5.75675675675675e+005	1.83826044140639e-001,3.73319695129789e-001	1.63234791171872e-002,-7.46639390259578e-003
5.85585585585585e+005	1.89235777817657e-001,3.77878585191359e-001	1.62152844436469e-002,-7.55757170382718e-003
5.95495495495495e+005	1.94702546866438e-001,3.82352586865320e-001	1.61059490626712e-002,-7.64705173730640e-003
6.05405405405405e+005	2.00224875462445e-001,3.86741071498539e-001	1.59955024907511e-002,-7.73482142997078e-003
6.15315315315315e+005	2.05801285740670e-001,3.91043440497629e-001	1.58839742851866e-002,-7.82086880995258e-003
6.25225225225225e+005	2.11430298547713e-001,3.95259125106033e-001	1.57713940290457e-002,-7.90518250212066e-003
6.35135135135135e+005	2.17110434182498e-001,3.99387586160588e-001	1.56577913163500e-002,-7.98775172321175e-003
6.45045045045045e+005	2.22840213125161e-001,4.03428313828089e-001	1.55431957374968e-002,-8.06856627656179e-003
6.54954954954955e+005	2.28618156753724e-001,4.07380827322365e-001	1.54276368649255e-002,-8.14761654644731e-003
6.64864864864865e+005	2.34442788048136e-001,4.11244674602385e-001	1.53111442390373e-002,-8.22489349204771e-003
6.74774774774775e+005	2.40312632281364e-001,4.15019432051926e-001	1.51937473543727e-002,-8.30038864103852e-003
6.84684684684685e+005	2.46226217697192e-001,4.18704704141315e-001	1.50754756460562e-002,-8.37409408282631e-003
6.94594594594594e+005	2.52182076174450e-001,4.22300123071779e-001	1.49563584765110e-002,-8.44600246143557e-003
7.04504504504504e+005	2.58178743877419e-001,4.25805348402899e-001	1.48364251224516e-002,-8.51610696805798e-003
7.14414414414414e+005	2.64214761892192e-001,4.29220066663708e-001	1.47157047621562e-002,-8.58440133327417e-003
7.24324324324324e+005	2.70288676848806e-001,4.32543990947914e-001	1.45942264630239e-002,-8.65087981895828e-003
7.34234234234234e+005	2.76399041528991e-001,4.35776860493749e-001	1.44720191694202e-002,-8.71553720987499e-003
7.44144144144144e+005	2.82544415459410e-001,4.38918440248942e-001	1.43491116908118e-002,-8.77836880497883e-003
7.54054054054054e+005	2.88723365490323e-001,4.41968520421257e-001	1.42255326901935e-002,-8.83937040842515e-003
