Freq.	V(1|1|1|a)	I(R129)
1.01171171171171e+006	4.34211849268321e-001,4.86180788046503e-001	1.13157630146336e-002,-9.72361576093006e-003
1.02162162162162e+006	4.40674522796539e-001,4.87048419571581e-001	1.11865095440692e-002,-9.74096839143163e-003
1.03153153153153e+006	4.47142276106311e-001,4.87829381232582e-001	1.10571544778738e-002,-9.75658762465165e-003
1.04144144144144e+006	4.53614124104836e-001,4.88523781315251e-001	1.09277175179033e-002,-9.77047562630502e-003
1.05135135135135e+006	4.60089097147194e-001,4.89131734421464e-001	1.07982180570561e-002,-9.78263468842928e-003
1.06126126126126e+006	4.66566241468339e-001,4.89653360669980e-001	1.06686751706332e-002,-9.79306721339960e-003
1.07117117117117e+006	4.73044619636014e-001,4.90088784859945e-001	1.05391076072797e-002,-9.80177569719890e-003
1.08108108108108e+006	4.79523311028528e-001,4.90438135592995e-001	1.04095337794294e-002,-9.80876271185991e-003
1.09099099099099e+006	4.86001412341888e-001,4.90701544349181e-001	1.02799717531622e-002,-9.81403088698362e-003
1.10090090090090e+006	4.92478038131404e-001,4.90879144511195e-001	1.01504392373719e-002,-9.81758289022390e-003
1.11081081081081e+006	4.98952321393642e-001,4.90971070330541e-001	1.00209535721272e-002,-9.81942140661081e-003
1.12072072072072e+006	5.05423414195429e-001,4.90977455828276e-001	9.89153171609142e-003,-9.81954911656551e-003
1.13063063063063e+006	5.11890488357659e-001,4.90898433621789e-001	9.76219023284681e-003,-9.81796867243578e-003
1.14054054054054e+006	5.18352736202822e-001,4.90734133667691e-001	9.63294527594355e-003,-9.81468267335383e-003
1.15045045045045e+006	5.24809371376565e-001,4.90484681909249e-001	9.50381257246870e-003,-9.80969363818498e-003
1.16036036036036e+006	5.31259629755288e-001,4.90150198814863e-001	9.37480740489425e-003,-9.80300397629727e-003
1.17027027027027e+006	5.37702770453707e-001,4.89730797791758e-001	9.24594459092586e-003,-9.79461595583516e-003
1.18018018018018e+006	5.44138076948694e-001,4.89226583456275e-001	9.11723846102612e-003,-9.78453166912550e-003
1.19009009009009e+006	5.50564858338483e-001,4.88637649738834e-001	8.98870283323034e-003,-9.77275299477667e-003
1.20000000000000e+006	5.56982450759732e-001,4.87964077797581e-001	8.86035098480535e-003,-9.75928155595162e-003
1.20990990990991e+006	5.63390218988960e-001,4.87205933709881e-001	8.73219562022080e-003,-9.74411867419761e-003
1.21981981981982e+006	5.69787558259809e-001,4.86363265904830e-001	8.60424883480383e-003,-9.72726531809661e-003
1.22972972972973e+006	5.76173896333559e-001,4.85436102292725e-001	8.47652207332881e-003,-9.70872204585450e-003
1.23963963963964e+006	5.82548695867607e-001,4.84424447038420e-001	8.34902608264786e-003,-9.68848894076840e-003
1.24954954954955e+006	5.88911457135562e-001,4.83328276914477e-001	8.22177085728876e-003,-9.66656553828955e-003
1.25945945945946e+006	5.95261721163663e-001,4.82147537156206e-001	8.09476557672674e-003,-9.64295074312411e-003
1.26936936936937e+006	6.01599073361853e-001,4.80882136723482e-001	7.96801853276293e-003,-9.61764273446964e-003
1.27927927927928e+006	6.07923147744894e-001,4.79531942852576e-001	7.84153704510212e-003,-9.59063885705151e-003
1.28918918918919e+006	6.14233631860201e-001,4.78096774753753e-001	7.71532736279598e-003,-9.56193549507507e-003
1.29909909909910e+006	6.20530272565977e-001,4.76576396275461e-001	7.58939454868045e-003,-9.53152792550922e-003
1.30900900900901e+006	6.26812882837261e-001,4.74970507310955e-001	7.46374234325479e-003,-9.49941014621910e-003
1.31891891891892e+006	6.33081349821035e-001,4.73278733665143e-001	7.33837300357929e-003,-9.46557467330286e-003
1.32882882882883e+006	6.39335644417450e-001,4.71500615023580e-001	7.21328711165100e-003,-9.43001230047161e-003
1.33873873873874e+006	6.45575832736604e-001,4.69635590565883e-001	7.08848334526793e-003,-9.39271181131766e-003
1.34864864864865e+006	6.51802089874892e-001,4.67682981633448e-001	6.96395820250217e-003,-9.35365963266897e-003
1.35855855855856e+006	6.58014716579290e-001,4.65641970683999e-001	6.83970566841419e-003,-9.31283941367997e-003
1.36846846846847e+006	6.64214159533149e-001,4.63511575525197e-001	6.71571680933702e-003,-9.27023151050394e-003
