Freq.	V(1|1|1|a)	I(R129)
1.80450450450450e+006	8.59825753597269e-001,2.85968864055270e-001	2.80348492805462e-003,-5.71937728110540e-003
1.81441441441441e+006	8.64811189874546e-001,2.79600066244001e-001	2.70377620250908e-003,-5.59200132488002e-003
1.82432432432432e+006	8.69539550588813e-001,2.72919117802833e-001	2.60920898822374e-003,-5.45838235605667e-003
1.83423423423423e+006	8.73998727466400e-001,2.65901745738965e-001	2.52002545067199e-003,-5.31803491477930e-003
1.84414414414414e+006	8.78147854865871e-001,2.58504196016961e-001	2.43704290268257e-003,-5.17008392033922e-003
1.85405405405405e+006	8.81901423069402e-001,2.50669989110027e-001	2.36197153861196e-003,-5.01339978220054e-003
1.86396396396396e+006	8.85103004080811e-001,2.42344583996817e-001	2.29793991838378e-003,-4.84689167993634e-003
1.87387387387387e+006	8.87485334198133e-001,2.33517466058933e-001	2.25029331603734e-003,-4.67034932117866e-003
1.88378378378378e+006	8.88634044074102e-001,2.24334781407078e-001	2.22731911851796e-003,-4.48669562814156e-003
1.89369369369369e+006	8.88059995024547e-001,2.15341433941406e-001	2.23880009950906e-003,-4.30682867882811e-003
1.90360360360360e+006	8.85682873624938e-001,2.07739006759684e-001	2.28634252750124e-003,-4.15478013519368e-003
1.91351351351351e+006	8.82817703481874e-001,2.02824889749928e-001	2.34364593036251e-003,-4.05649779499855e-003
1.92342342342342e+006	8.81848213283994e-001,1.99958705322522e-001	2.36303573432012e-003,-3.99917410645045e-003
1.93333333333333e+006	8.83198016821218e-001,1.96397621474862e-001	2.33603966357563e-003,-3.92795242949724e-003
1.94324324324324e+006	8.84553566064041e-001,1.90668144027154e-001	2.30892867871919e-003,-3.81336288054308e-003
1.95315315315315e+006	8.83514623291887e-001,1.84020087539098e-001	2.32970753416226e-003,-3.68040175078197e-003
1.96306306306306e+006	8.79604038559404e-001,1.79466754231712e-001	2.40791922881191e-003,-3.58933508463425e-003
1.97297297297297e+006	8.75573690113822e-001,1.79736008329846e-001	2.48852619772356e-003,-3.59472016659692e-003
1.98288288288288e+006	8.76014004818773e-001,1.83633811402960e-001	2.47971990362454e-003,-3.67267622805919e-003
1.99279279279279e+006	8.82059266895965e-001,1.86398905657925e-001	2.35881466208070e-003,-3.72797811315849e-003
2.00270270270270e+006	8.90795825544235e-001,1.85207896485679e-001	2.18408348911530e-003,-3.70415792971359e-003
2.01261261261261e+006	8.99468937873704e-001,1.80415484925239e-001	2.01062124252591e-003,-3.60830969850478e-003
2.02252252252251e+006	9.06954517109332e-001,1.73276265001931e-001	1.86090965781336e-003,-3.46552530003863e-003
2.03243243243242e+006	9.13054858783805e-001,1.64735734324312e-001	1.73890282432391e-003,-3.29471468648625e-003
2.04234234234233e+006	9.17844521703555e-001,1.55326676274320e-001	1.64310956592891e-003,-3.10653352548639e-003
2.05225225225224e+006	9.21394742570387e-001,1.45329129845432e-001	1.57210514859227e-003,-2.90658259690864e-003
2.06216216216215e+006	9.23683634708914e-001,1.34921907842507e-001	1.52632730582172e-003,-2.69843815685013e-003
2.07207207207206e+006	9.24578991992211e-001,1.24317077581605e-001	1.50842016015577e-003,-2.48634155163209e-003
2.08198198198197e+006	9.23897340566632e-001,1.13915135583362e-001	1.52205318866736e-003,-2.27830271166724e-003
2.09189189189188e+006	9.21652022684019e-001,1.04440260399335e-001	1.56695954631961e-003,-2.08880520798669e-003
2.10180180180179e+006	9.18539622209052e-001,9.67113779973650e-002	1.62920755581896e-003,-1.93422755994730e-003
2.11171171171170e+006	9.15905171764763e-001,9.06789387763800e-002	1.68189656470474e-003,-1.81357877552760e-003
2.12162162162161e+006	9.14322295418849e-001,8.51804002454967e-002	1.71355409162301e-003,-1.70360800490993e-003
2.13153153153152e+006	9.13184546126880e-001,7.95826464080419e-002	1.73630907746240e-003,-1.59165292816084e-003
2.14144144144143e+006	9.12241631766493e-001,7.41795796912827e-002	1.75516736467015e-003,-1.48359159382565e-003
2.15135135135134e+006	9.11924887203965e-001,6.89339082088158e-002	1.76150225592069e-003,-1.37867816417632e-003
2.16126126126125e+006	9.12352907337256e-001,6.31841039578412e-002	1.75294185325488e-003,-1.26368207915682e-003
2.17117117117116e+006	9.13003675181166e-001,5.63791318786774e-002	1.73992649637668e-003,-1.12758263757355e-003
2.18108108108107e+006	9.13107765724674e-001,4.84697302895328e-002	1.73784468550653e-003,-9.69394605790656e-004
2.19099099099098e+006	9.12030018722227e-001,3.98992069961646e-002	1.75939962555546e-003,-7.97984139923292e-004
2.20090090090089e+006	9.09511998645527e-001,3.13813112786148e-002	1.80976002708945e-003,-6.27626225572296e-004
2.21081081081080e+006	9.05703741042082e-001,2.36957100686125e-002	1.88592517915835e-003,-4.73914201372250e-004
2.22072072072071e+006	9.01276678489365e-001,1.74732755811313e-002	1.97446643021271e-003,-3.49465511622625e-004
2.23063063063062e+006	8.97211985223143e-001,1.26779506380861e-002	2.05576029553715e-003,-2.53559012761721e-004
2.24054054054053e+006	8.94034892956164e-001,8.70305787634060e-003	2.11930214087672e-003,-1.74061157526812e-004
2.25045045045044e+006	8.91897222769178e-001,5.09466848441246e-003	2.16205554461644e-003,-1.01893369688249e-004
2.26036036036035e+006	8.91051438461059e-001,1.22921260369417e-003	2.17897123077883e-003,-2.45842520738835e-005
2.27027027027026e+006	8.91085684503146e-001,-3.94076687714946e-003	2.17828630993709e-003,7.88153375429892e-005
2.28018018018017e+006	8.90676012691060e-001,-1.07153650551503e-002	2.18647974617881e-003,2.14307301103006e-004
2.29009009009008e+006	8.88849225629217e-001,-1.82157999759790e-002	2.22301548741566e-003,3.64315999519580e-004
2.29999999999999e+006	8.85560054227002e-001,-2.53082614681616e-002	2.28879891545996e-003,5.06165229363233e-004
2.30990990990990e+006	8.81393585437132e-001,-3.09999501002463e-002	2.37212829125735e-003,6.19999002004926e-004
2.31981981981982e+006	8.77803693750265e-001,-3.47099265972120e-002	2.44392612499469e-003,6.94198531944241e-004
2.32972972972973e+006	8.76699691268024e-001,-3.74256948042826e-002	2.46600617463952e-003,7.48513896085652e-004
2.33963963963964e+006	8.78501320911042e-001,-4.17096325445321e-002	2.42997358177916e-003,8.34192650890642e-004
2.34954954954955e+006	8.81388186275677e-001,-4.95349899069899e-002	2.37223627448647e-003,9.90699798139799e-004
2.35945945945946e+006	8.82959200355946e-001,-6.09389051203100e-002	2.34081599288108e-003,1.21877810240620e-003
2.36936936936937e+006	8.81656552051585e-001,-7.47632670603797e-002	2.36686895896829e-003,1.49526534120759e-003
2.37927927927928e+006	8.76792915388379e-001,-8.96444999566350e-002	2.46414169223241e-003,1.79288999913270e-003
2.38918918918919e+006	8.68125801637374e-001,-1.04312797461360e-001	2.63748396725252e-003,2.08625594922720e-003
2.39909909909910e+006	8.55630015513074e-001,-1.17461557673990e-001	2.88739968973851e-003,2.34923115347980e-003
2.40900900900901e+006	8.39600033600623e-001,-1.27511015027231e-001	3.20799932798754e-003,2.55022030054462e-003
2.41891891891892e+006	8.21126382630990e-001,-1.32524751028271e-001	3.57747234738021e-003,2.65049502056542e-003
2.42882882882883e+006	8.02870831601960e-001,-1.30728268705116e-001	3.94258336796081e-003,2.61456537410232e-003
2.43873873873874e+006	7.89373913678690e-001,-1.22198083510431e-001	4.21252172642620e-003,2.44396167020861e-003
2.44864864864865e+006	7.85105768598139e-001,-1.11019800513642e-001	4.29788462803723e-003,2.22039601027284e-003
2.45855855855856e+006	7.90228352664984e-001,-1.04440041228523e-001	4.19543294670033e-003,2.08880082457047e-003
2.46846846846847e+006	7.99249327581523e-001,-1.07637761845760e-001	4.01501344836954e-003,2.15275523691521e-003
2.47837837837838e+006	8.05367332482165e-001,-1.20312124833138e-001	3.89265335035671e-003,2.40624249666277e-003
2.48828828828829e+006	8.04587471471793e-001,-1.38767188993710e-001	3.90825057056413e-003,2.77534377987420e-003
2.49819819819820e+006	7.95856291881592e-001,-1.59113537724879e-001	4.08287416236815e-003,3.18227075449759e-003
