Freq.	V(1|1|1|a)	I(R129)
8.82882882882883e+005	3.51034163486148e-001,4.67282431884184e-001	1.29793167302770e-002,-9.34564863768367e-003
8.92792792792793e+005	3.57339226764230e-001,4.69282706704338e-001	1.28532154647154e-002,-9.38565413408675e-003
9.02702702702703e+005	3.63663390179525e-001,4.71195726043191e-001	1.27267321964095e-002,-9.42391452086382e-003
9.12612612612613e+005	3.70005501510940e-001,4.73021456185592e-001	1.25998899697812e-002,-9.46042912371185e-003
9.22522522522523e+005	3.76364419152766e-001,4.74759877901216e-001	1.24727116169447e-002,-9.49519755802431e-003
9.32432432432433e+005	3.82739012483496e-001,4.76410985923108e-001	1.23452197503301e-002,-9.52821971846217e-003
9.42342342342343e+005	3.89128162231249e-001,4.77974788412122e-001	1.22174367553750e-002,-9.55949576824244e-003
9.52252252252253e+005	3.95530760836653e-001,4.79451306406599e-001	1.20893847832669e-002,-9.58902612813198e-003
9.62162162162163e+005	4.01945712814146e-001,4.80840573256573e-001	1.19610857437171e-002,-9.61681146513145e-003
9.72072072072073e+005	4.08371935112773e-001,4.82142634041611e-001	1.18325612977445e-002,-9.64285268083223e-003
9.81981981981983e+005	4.14808357477681e-001,4.83357544971292e-001	1.17038328504464e-002,-9.66715089942583e-003
9.91891891891893e+005	4.21253922813645e-001,4.84485372767127e-001	1.15749215437271e-002,-9.68970745534254e-003
1.00180180180180e+006	4.27707587552157e-001,4.85526194024591e-001	1.14458482489569e-002,-9.71052388049181e-003
1.01171171171171e+006	4.34168322023746e-001,4.86480094553671e-001	1.13166335595251e-002,-9.72960189107341e-003
1.02162162162162e+006	4.40635110837446e-001,4.87347168696148e-001	1.11872977832511e-002,-9.74694337392296e-003
1.03153153153153e+006	4.47106953269539e-001,4.88127518617535e-001	1.10578609346092e-002,-9.76255037235071e-003
1.04144144144144e+006	4.53582863663989e-001,4.88821253571280e-001	1.09283427267202e-002,-9.77642507142560e-003
1.05135135135135e+006	4.60061871847273e-001,4.89428489132517e-001	1.07987625630545e-002,-9.78856978265034e-003
1.06126126126126e+006	4.66543023560690e-001,4.89949346398219e-001	1.06691395287862e-002,-9.79898692796438e-003
1.07117117117117e+006	4.73025380913630e-001,4.90383951150137e-001	1.05394923817274e-002,-9.80767902300273e-003
1.08108108108108e+006	4.79508022861742e-001,4.90732432976389e-001	1.04098395427652e-002,-9.81464865952777e-003
1.09099099099099e+006	4.85990045714516e-001,4.90994924346915e-001	1.02801990857097e-002,-9.81989848693831e-003
1.10090090090090e+006	4.92470563677411e-001,4.91171559637296e-001	1.01505887264518e-002,-9.82343119274593e-003
