Freq.	V(1|1|1|b)	I(R129)
5.26126126126125e+005	4.26402316214269e-001,4.78446658875853e-001	1.14719536757146e-002,-9.56893317751705e-003
5.36036036036035e+005	4.36282505333718e-001,4.80071794440247e-001	1.12743498933256e-002,-9.60143588880494e-003
5.45945945945945e+005	4.46086678300616e-001,4.81478603238915e-001	1.10782664339877e-002,-9.62957206477831e-003
5.55855855855855e+005	4.55810760075744e-001,4.82673166079070e-001	1.08837847984851e-002,-9.65346332158140e-003
5.65765765765765e+005	4.65450992719406e-001,4.83661537391711e-001	1.06909801456119e-002,-9.67323074783422e-003
5.75675675675675e+005	4.75003923852103e-001,4.84449732694108e-001	1.04999215229579e-002,-9.68899465388215e-003
5.85585585585585e+005	4.84466394957774e-001,4.85043717119577e-001	1.03106721008445e-002,-9.70087434239154e-003
5.95495495495495e+005	4.93835529598101e-001,4.85449394973356e-001	1.01232894080380e-002,-9.70898789946713e-003
6.05405405405405e+005	5.03108721600033e-001,4.85672600271136e-001	9.93782556799933e-003,-9.71345200542273e-003
6.15315315315315e+005	5.12283623272618e-001,4.85719088215196e-001	9.75432753454764e-003,-9.71438176430392e-003
6.25225225225225e+005	5.21358133703381e-001,4.85594527561961e-001	9.57283732593237e-003,-9.71189055123922e-003
6.35135135135135e+005	5.30330387178952e-001,4.85304493834178e-001	9.39339225642096e-003,-9.70608987668357e-003
6.45045045045045e+005	5.39198741769360e-001,4.84854463330674e-001	9.21602516461280e-003,-9.69708926661347e-003
6.54954954954955e+005	5.47961768110486e-001,4.84249807886809e-001	9.04076463779029e-003,-9.68499615773619e-003
6.64864864864865e+005	5.56618238414498e-001,4.83495790339229e-001	8.86763523171004e-003,-9.66991580678459e-003
6.74774774774775e+005	5.65167115733802e-001,4.82597560649213e-001	8.69665768532395e-003,-9.65195121298426e-003
6.84684684684685e+005	5.73607543499988e-001,4.81560152639948e-001	8.52784913000023e-003,-9.63120305279896e-003
6.94594594594594e+005	5.81938835355599e-001,4.80388481304190e-001	8.36122329288802e-003,-9.60776962608381e-003
7.04504504504504e+005	5.90160465293115e-001,4.79087340640111e-001	8.19679069413771e-003,-9.58174681280223e-003
7.14414414414414e+005	5.98272058112462e-001,4.77661401974597e-001	8.03455883775077e-003,-9.55322803949195e-003
7.24324324324324e+005	6.06273380205515e-001,4.76115212734809e-001	7.87453239588970e-003,-9.52230425469619e-003
