% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/06 13:29:13
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.0241580217433, 143.44261368
1008016.032084168, 0.0240311104338, 143.089208999
1016032.064168337, 0.0239030616757, 142.749160067
1024048.096252505, 0.0237833329741, 142.412175602
1032064.128336673, 0.0236557869278, 142.071258855
1040080.160420842, 0.0235313530632, 141.720375745
1048096.19250501, 0.0234058085059, 141.377928278
1056112.224589178, 0.0232762197119, 141.039876079
1064128.256673347, 0.023153633233, 140.696617899
1072144.288757515, 0.0230185926991, 140.3473283
1080160.320841683, 0.0228876143292, 139.996065404
1088176.352925852, 0.0227511095661, 139.65485852
1096192.38501002, 0.0226170207526, 139.312643406
1104208.417094188, 0.0224832139814, 138.963602119
1112224.449178357, 0.022345375491, 138.607471771
1120240.481262525, 0.0222093418887, 138.259040318
1128256.513346693, 0.0220725226093, 137.908227593
1136272.545430862, 0.021926413861, 137.557090274
1144288.57751503, 0.0217833489211, 137.196033823
1152304.609599198, 0.0216409894879, 136.839188524
1160320.641683367, 0.021493177243, 136.48599616
1168336.673767535, 0.0213501557704, 136.134091788
1176352.705851703, 0.0212030123084, 135.768316692
1184368.737935872, 0.0210475242336, 135.407104207
1192384.77002004, 0.0208984018711, 135.051072269
1200400.802104208, 0.0207421780054, 134.689527658
1208416.834188377, 0.0205886313713, 134.332942416
1216432.866272545, 0.0204266676948, 133.963779287
1224448.898356713, 0.0202725947149, 133.59308216
1232464.930440882, 0.0201143454387, 133.233026391
1240480.96252505, 0.0199496204317, 132.876879228
1248496.994609218, 0.0197911227337, 132.493720004
1256513.026693387, 0.0196259379598, 132.128900975
1264529.058777555, 0.0194594234466, 131.754349056
1272545.090861723, 0.0192909513691, 131.373628204
1280561.122945892, 0.0191185424702, 130.993398848
1288577.15503006, 0.0189442695813, 130.611134029
1296593.187114228, 0.0187655657247, 130.218791178
1304609.219198397, 0.0185819726343, 129.83672071
1312625.251282565, 0.0184009346749, 129.453145591
1320641.283366733, 0.0182134438247, 129.069966264
1328657.315450902, 0.0180236391085, 128.672178277
1336673.34753507, 0.0178248186477, 128.278219693
1344689.379619238, 0.0176261548547, 127.888355512
1352705.411703407, 0.0174145626301, 127.49459672
1360721.443787575, 0.0171985723418, 127.091829773
1368737.475871743, 0.0169777619094, 126.709395457
1376753.507955912, 0.0167377597154, 126.32282593
1384769.54004008, 0.0164873420897, 125.968590364
1392785.572124248, 0.0162143999945, 125.634226534
1400801.604208417, 0.0159161196491, 125.388481791
1408817.636292585, 0.0155981337112, 125.251177211
1416833.668376754, 0.0152462999353, 125.403748134
1424849.700460922, 0.0149041709029, 126.095916757
1432865.73254509, 0.0147324098849, 127.446278031
1440881.764629259, 0.0149082983478, 128.548173964
1448897.796713427, 0.0151540584463, 128.26431495
1456913.828797595, 0.0151745131137, 127.425957459
1464929.860881764, 0.0150726545691, 126.905052251
1472945.892965932, 0.0150391885777, 126.59579707
1480961.9250501, 0.0150379132371, 125.8797973
1488977.957134268, 0.014945243995, 124.922448033
1496993.989218437, 0.0147810117607, 124.058849012
