% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/06 11:03:48
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.0246108062867, -108.927761114
1008016.032084168, 0.0244889582354, -109.260955336
1016032.064168337, 0.0243761366928, -109.594413877
1024048.096252505, 0.0242594260674, -109.925997011
1032064.128336673, 0.0241416389695, -110.251836995
1040080.160420842, 0.0240215679776, -110.587152893
1048096.19250501, 0.0239013021074, -110.920080375
1056112.224589178, 0.0237807207369, -111.246684341
1064128.256673347, 0.0236587368993, -111.583452284
1072144.288757515, 0.0235370208828, -111.922270574
1080160.320841683, 0.0234173960329, -112.257528236
1088176.352925852, 0.0232865988515, -112.589705517
1096192.38501002, 0.0231612056207, -112.923059811
1104208.417094188, 0.0230294524766, -113.263951916
1112224.449178357, 0.0229035957638, -113.598180445
1120240.481262525, 0.0227741806544, -113.940133828
1128256.513346693, 0.0226441959731, -114.289592699
1136272.545430862, 0.022506906245, -114.631089865
1144288.57751503, 0.0223746192472, -114.97141774
1152304.609599198, 0.022239039013, -115.320096014
1160320.641683367, 0.0221004054774, -115.658836392
1168336.673767535, 0.0219608161278, -116.011278171
1176352.705851703, 0.0218196379361, -116.349364956
1184368.737935872, 0.0216787893146, -116.710504325
1192384.77002004, 0.0215329782119, -117.062853939
1200400.802104208, 0.0213876903622, -117.414844944
1208416.834188377, 0.0212472547591, -117.769379337
1216432.866272545, 0.0210929811249, -118.113920616
1224448.898356713, 0.0209433114872, -118.474167289
1232464.930440882, 0.0207900381314, -118.826276488
1240480.96252505, 0.020638583309, -119.203095722
1248496.994609218, 0.0204855385877, -119.546881839
1256513.026693387, 0.0203274968865, -119.916857635
1264529.058777555, 0.0201686725404, -120.274009378
1272545.090861723, 0.0200108391317, -120.64052798
1280561.122945892, 0.0198442178145, -120.999263759
1288577.15503006, 0.0196776333409, -121.377000869
1296593.187114228, 0.019512280847, -121.744703006
1304609.219198397, 0.0193406139047, -122.120718306
1312625.251282565, 0.0191684003168, -122.497950301
1320641.283366733, 0.0189908185777, -122.873611021
1328657.315450902, 0.018812084194, -123.243415177
1336673.34753507, 0.0186311166138, -123.634786422
1344689.379619238, 0.0184412223979, -124.018260772
1352705.411703407, 0.0182456352338, -124.390769419
1360721.443787575, 0.0180428069929, -124.789295103
1368737.475871743, 0.0178358068896, -125.173053981
1376753.507955912, 0.0176208356288, -125.54669334
1384769.54004008, 0.0173927281533, -125.897601227
1392785.572124248, 0.0171475574293, -126.239256179
1400801.604208417, 0.0168895070039, -126.520894488
1408817.636292585, 0.0166080731946, -126.738175099
1416833.668376754, 0.0163005799041, -126.789493564
1424849.700460922, 0.0159913834715, -126.515867339
1432865.73254509, 0.0157718895439, -125.73580864
1440881.764629259, 0.0157816636207, -124.941496278
1448897.796713427, 0.0159222905325, -124.780863731
1456913.828797595, 0.0160206962569, -125.361676493
1464929.860881764, 0.0159659487315, -126.229972327
1472945.892965932, 0.0158004675409, -126.957891529
1480961.9250501, 0.0155925042964, -127.400875084
1488977.957134268, 0.0154414954074, -127.587781643
1496993.989218437, 0.0153568315952, -127.89653026
1505010.021302605, 0.0152531923569, -128.491055892
1513026.053386773, 0.015114764054, -129.098830624
1521042.085470942, 0.0149581384734, -129.703630522
1529058.11755511, 0.0147905838921, -130.362528297
1537074.149639279, 0.0145922145465, -131.05603006
1545090.181723447, 0.0143643283086, -131.695563728
1553106.213807615, 0.0141328022152, -132.273334395
1561122.245891783, 0.0138932503291, -132.828770064
1569138.277975952, 0.013653539386, -133.324501826
1577154.31006012, 0.0134110793714, -133.817203025
1585170.342144289, 0.0131650325658, -134.284010401
1593186.374228457, 0.0129162875393, -134.735198527
1601202.406312625, 0.0126680563409, -135.165488194
1609218.438396794, 0.0124071018485, -135.613339118
1617234.470480962, 0.0121513604037, -136.041420312
1625250.50256513, 0.0118886229685, -136.445163147
1633266.534649299, 0.0116108312477, -136.849161159
1641282.566733467, 0.0113362583269, -137.218404879
1649298.598817635, 0.0110469122547, -137.579886332
1657314.630901804, 0.0107429302723, -137.89773111
1665330.662985972, 0.0104291419432, -138.145525443
1673346.69507014, 0.0100998283577, -138.319499559
1681362.727154308, 0.00975382965486, -138.333390694
1689378.759238477, 0.00939741503469, -138.131770667
1697394.791322645, 0.00904190585871, -137.605078718
1705410.823406814, 0.00869079806632, -136.742034832
1713426.855490982, 0.00836326600211, -135.45767393
1721442.88757515, 0.00805654453021, -133.538168862
1729458.919659319, 0.00784708995474, -130.614671601
1737474.951743487, 0.00788314730041, -127.236875152
1745490.983827655, 0.00812951152962, -124.862830583
1753507.015911824, 0.00850361560824, -124.113453775
1761523.047995992, 0.00883114768752, -124.937061708
1769539.08008016, 0.00906815293631, -126.670149245
1777555.112164329, 0.00916450281569, -129.414987073
1785571.144248497, 0.00901919233135, -132.46499277
1793587.176332665, 0.00869050873351, -134.941709236
1801603.208416834, 0.0082910156366, -136.685221608
1809619.240501002, 0.00786640166593, -137.758492584
1817635.27258517, 0.00745018276075, -138.139065934
1825651.304669339, 0.00706501298519, -137.847540521
1833667.336753507, 0.00675371235394, -136.748052181
1841683.368837675, 0.00658491553698, -135.387976559
1849699.400921843, 0.00653224365863, -135.0288811
1857715.433006012, 0.00642291164437, -135.911892504
1865731.46509018, 0.00621747541467, -136.937520004
1873747.497174349, 0.00598199124399, -137.762194455
1881763.529258517, 0.00572812614559, -138.693134635
1889779.561342685, 0.00544572032669, -139.695270602
1897795.593426854, 0.00512132992303, -140.567930413
1905811.625511022, 0.0047813611792, -141.042042585
1913827.65759519, 0.004443492423, -141.354157882
1921843.689679359, 0.00410511661014, -141.424922538
1929859.721763527, 0.00374631631582, -141.462642617
1937875.753847695, 0.00337567861437, -140.93292982
1945891.785931864, 0.00300080185885, -139.712116467
1953907.818016032, 0.00262501037778, -137.551406057
1961923.8501002, 0.00226800832595, -133.800060004
1969939.882184369, 0.00193885742084, -127.863855658
1977955.914268537, 0.00165373408375, -119.323356136
1985971.946352705, 0.00144861996688, -106.056636791
1993987.978436874, 0.00141497450256, -89.6928149125
2002004.010521042, 0.00154059824288, -77.4215672098
2010020.04260521, 0.00163511758494, -69.2347008193
2018036.074689379, 0.00172943093281, -59.6204979513
2026052.106773547, 0.00195094927527, -51.0365661042
2034068.138857715, 0.0021811936252, -46.3500698342
2042084.170941884, 0.00238463056578, -40.7881621071
2050100.203026052, 0.00272289028595, -35.6666868997
2058116.23511022, 0.00314827583316, -34.4480348208
2066132.267194389, 0.00346016430385, -35.1087842451
2074148.299278557, 0.00371113188635, -34.3522516397
2082164.331362725, 0.00403707104375, -33.7442880696
2090180.363446894, 0.00436015538269, -34.7054123322
2098196.395531062, 0.00463206583536, -35.836047616
2106212.42761523, 0.00492807863882, -37.7630861004
2114228.459699399, 0.00506944554108, -41.8815241907
2122244.491783567, 0.00481159383522, -44.8960767135
2130260.523867736, 0.00448148082519, -42.4427673474
2138276.555951904, 0.00449917892944, -36.8503012696
2146292.588036072, 0.00481426143759, -33.2471952063
2154308.62012024, 0.00513677219508, -33.096812601
2162324.652204409, 0.00515382457097, -33.6912986505
2170340.684288577, 0.00506318071607, -30.8289466725
2178356.716372745, 0.00525753099118, -25.9629746591
2186372.748456914, 0.00573546636395, -23.0196441275
2194388.780541082, 0.00622293066728, -22.7529854662
2202404.81262525, 0.00654566594015, -22.8872874289
2210420.844709419, 0.00686519956276, -21.9492902899
2218436.876793587, 0.00736089993252, -21.1481057082
2226452.908877756, 0.00795754105993, -21.9971791127
2234468.940961923, 0.00841566815452, -24.5727000092
2242484.973046092, 0.00849097532746, -27.2562668622
2250501.00513026, 0.0082871451726, -27.459299751
