% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/12 15:55:16
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.110359263833, 48.0942425902
1008016.032064128, 0.111243903533, 47.7127779072
1016032.064128257, 0.112089995337, 47.3578474089
1024048.096192385, 0.112937857682, 47.0002067227
1032064.128256513, 0.113784137462, 46.6377901109
1040080.160320641, 0.114625701954, 46.2791737386
1048096.19238477, 0.11545140583, 45.9240054086
1056112.224448898, 0.116294814861, 45.5670239516
1064128.256513026, 0.117126080398, 45.2076779951
1072144.288577154, 0.117942547723, 44.8461061218
1080160.320641282, 0.118763119249, 44.4856455113
1088176.352705411, 0.119590696581, 44.1194863258
1096192.384769539, 0.120407416424, 43.7529722002
1104208.416833667, 0.121229913913, 43.3854248115
1112224.448897796, 0.122051657977, 43.0180497102
1120240.480961924, 0.122869417235, 42.6467796449
1128256.513026052, 0.123670305037, 42.2727548119
1136272.54509018, 0.124487611215, 41.8997568952
1144288.577154309, 0.12528511148, 41.5217474279
1152304.609218437, 0.126087025735, 41.1436988718
1160320.641282565, 0.126885734947, 40.7605084909
1168336.673346693, 0.127685910869, 40.3761689675
1176352.705410822, 0.128480130509, 39.9903500465
1184368.73747495, 0.129265334459, 39.6033892824
1192384.769539078, 0.130062471243, 39.21046111
1200400.801603206, 0.130850958647, 38.8204215613
1208416.833667335, 0.131628315354, 38.4233743469
1216432.865731463, 0.132402591337, 38.0281014134
1224448.897795591, 0.13317465774, 37.6248268352
1232464.929859719, 0.133945501883, 37.2203906565
1240480.961923848, 0.134732903731, 36.8133251167
1248496.993987976, 0.135502303391, 36.4000535407
1256513.026052104, 0.136241990084, 35.9870242392
1264529.058116233, 0.137014311584, 35.5664030892
1272545.090180361, 0.137789566264, 35.1422424898
1280561.122244489, 0.138549623451, 34.7118844625
1288577.154308617, 0.139301115346, 34.2751313251
1296593.186372746, 0.140051693677, 33.8367786016
1304609.218436874, 0.140796934304, 33.3839154797
1312625.250501002, 0.141531736764, 32.9274319407
1320641.28256513, 0.14226651343, 32.4578395787
1328657.314629259, 0.143008108925, 31.978483697
1336673.346693387, 0.143738072401, 31.4808295546
1344689.378757515, 0.144453628592, 30.9660901244
1352705.410821643, 0.145162491261, 30.4294831267
1360721.442885772, 0.145842879528, 29.8665238049
1368737.4749499, 0.146497474925, 29.260124264
1376753.507014028, 0.147074187182, 28.6088403576
1384769.539078156, 0.147550652312, 27.8864737381
1392785.571142285, 0.147807849027, 27.0737729622
1400801.603206413, 0.147673788482, 26.1538375137
1408817.635270541, 0.146687050277, 25.148072643
1416833.667334669, 0.144295873691, 24.2743841317
1424849.699398798, 0.140471013758, 24.2212075549
1432865.731462926, 0.13794006515, 25.5091681151
1440881.763527054, 0.138998858484, 26.9558018185
1448897.795591182, 0.141757680448, 27.534073963
1456913.827655311, 0.144370110257, 27.4562084207
1464929.859719439, 0.146402667317, 27.1213846534
1472945.891783567, 0.14811858217, 26.707586818
1480961.923847695, 0.149618131472, 26.2276541089
1488977.955911824, 0.150912192745, 25.6957655188
1496993.987975952, 0.151997733849, 25.1506664208
1505010.02004008, 0.152932212807, 24.5983657086
1513026.052104208, 0.153759498454, 24.0417745726
1521042.084168337, 0.154429578298, 23.5002847595
1529058.116232465, 0.154979087514, 22.9912217486
1537074.148296593, 0.155533784393, 22.5258665907
1545090.180360721, 0.156167251441, 22.070446755
1553106.21242485, 0.156791842316, 21.6081520093
1561122.244488978, 0.157426442071, 21.146098212
1569138.276553106, 0.158107327166, 20.6760907766
1577154.308617234, 0.158787617467, 20.1854070167
1585170.340681363, 0.159436597779, 19.6654144558
1593186.372745491, 0.160044986212, 19.1341279804
1601202.404809619, 0.160614097212, 18.5897888343
1609218.436873748, 0.161143885924, 18.0396780531
1617234.468937876, 0.161636750565, 17.4813873677
1625250.501002004, 0.162104473323, 16.9131956928
1633266.533066132, 0.162535438732, 16.3354279351
1641282.565130261, 0.162935663554, 15.7427321802
1649298.597194389, 0.163300688457, 15.1326127203
1657314.629258517, 0.1636088122, 14.50183208
1665330.661322645, 0.163846114227, 13.8407052751
1673346.693386774, 0.163986894446, 13.1492622132
1681362.725450902, 0.16400153526, 12.4143143648
1689378.75751503, 0.163803544321, 11.6331348909
1697394.789579158, 0.163244540559, 10.8043372313
1705410.821643287, 0.162108842179, 9.95788830664
1713426.853707415, 0.160121530898, 9.23304599609
1721442.885771543, 0.157435460318, 8.91992998443
1729458.917835671, 0.155231790365, 9.17943509612
1737474.9498998, 0.154191810908, 9.64780808691
1745490.981963928, 0.153990692759, 10.2417260199
1753507.014028056, 0.15527584423, 10.7620789992
1761523.046092184, 0.157277711581, 10.7596891257
1769539.078156313, 0.15873796065, 10.4653916168
