% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/06 14:08:32
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.0134028485814, 118.938695592
1008016.032084168, 0.0131839472217, 118.514295491
1016032.064168337, 0.0129738200622, 118.122223472
1024048.096252505, 0.0127603997804, 117.706376543
1032064.128336673, 0.0125462115272, 117.304993562
1040080.160420842, 0.0123282392204, 116.919087071
1048096.19250501, 0.0121115137768, 116.510868376
1056112.224589178, 0.011895622065, 116.11383384
1064128.256673347, 0.0116767810921, 115.722110832
1072144.288757515, 0.0114580895558, 115.342410056
1080160.320841683, 0.011237439593, 114.94480479
1088176.352925852, 0.011019529904, 114.544227491
1096192.38501002, 0.0107969192518, 114.152241982
1104208.417094188, 0.0105759457262, 113.773951994
1112224.449178357, 0.0103512672927, 113.406382018
1120240.481262525, 0.0101274441306, 113.000399177
1128256.513346693, 0.00990284717395, 112.651170157
1136272.545430862, 0.00967550475995, 112.279685445
1144288.57751503, 0.0094499273763, 111.892377225
1152304.609599198, 0.00921858577566, 111.540047604
1160320.641683367, 0.008988904656, 111.152857833
1168336.673767535, 0.00875840767025, 110.808545831
1176352.705851703, 0.00852663059805, 110.454462409
1184368.737935872, 0.00829486381095, 110.119781134
1192384.77002004, 0.00805554533022, 109.770378904
1200400.802104208, 0.00781748008337, 109.437648107
1208416.834188377, 0.00757729600136, 109.106165036
1216432.866272545, 0.00733337133173, 108.786330451
1224448.898356713, 0.00708994122014, 108.466866227
1232464.930440882, 0.00684716719236, 108.192636423
1240480.96252505, 0.00659526072772, 107.913649081
1248496.994609218, 0.00634658584596, 107.647212774
1256513.026693387, 0.00609003662428, 107.425985325
1264529.058777555, 0.0058357586512, 107.207180468
1272545.090861723, 0.00557186131402, 107.048273162
1280561.122945892, 0.00531011944518, 106.899492576
1288577.15503006, 0.00504538459167, 106.794761634
1296593.187114228, 0.00476701117738, 106.787030321
1304609.219198397, 0.00449277824048, 106.765463447
1312625.251282565, 0.00421130682435, 106.909425556
1320641.283366733, 0.00392346952779, 107.236552409
1328657.315450902, 0.00362938412611, 107.678153237
1336673.34753507, 0.00332913122802, 108.417634527
1344689.379619238, 0.00302312382464, 109.524039318
1352705.411703407, 0.00270778959693, 111.211735003
1360721.443787575, 0.00239067353102, 113.691750895
1368737.475871743, 0.00207791762397, 117.910509946
1376753.507955912, 0.00178642844827, 124.738813714
1384769.54004008, 0.00157015375536, 135.669467323
1392785.572124248, 0.00150311744424, 149.415768223
1400801.604208417, 0.00159685095451, 159.915545802
1408817.636292585, 0.00165102681286, 164.430621282
1416833.668376754, 0.00155694262361, 170.352460902
1424849.700460922, 0.00147906288894, -177.354130937
1432865.73254509, 0.00158911655257, -162.650105093
1440881.764629259, 0.00186998385619, -152.406652422
1448897.796713427, 0.00220649072113, -147.445819612
1456913.828797595, 0.00246505776243, -144.221631703
1464929.860881764, 0.00273966138515, -140.233638897
1472945.892965932, 0.00306555486676, -137.222269154
1480961.9250501, 0.00338425404112, -134.406012808
1488977.957134268, 0.00378070307075, -131.196722605
1496993.989218437, 0.00429387767956, -128.970949054
1505010.021302605, 0.00487636782343, -127.74512024
1513026.053386773, 0.00553986507515, -127.046025105
1521042.085470942, 0.00634822525591, -127.023280581
1529058.11755511, 0.00732353684972, -128.183124224
1537074.149639279, 0.00844331814301, -130.732444146
1545090.181723447, 0.00970155346301, -134.598550657
1553106.213807615, 0.0110604330618, -139.876409038
1561122.245891783, 0.0124627674686, -146.677178644
1569138.277975952, 0.0137674538435, -155.128610264
1577154.31006012, 0.0147529170912, -165.018125767
1585170.342144289, 0.0151749198876, -175.831237223
1593186.374228457, 0.014909537951, 173.291831878
1601202.406312625, 0.0140634888138, 163.340301116
1609218.438396794, 0.0128483332185, 154.681143592
1617234.470480962, 0.0114678155104, 147.552995386
1625250.50256513, 0.0100739644643, 141.870673504
1633266.534649299, 0.00874063919477, 137.591848026
1641282.566733467, 0.00750024666356, 134.674591631
1649298.598817635, 0.00637266097316, 133.162371041
1657314.630901804, 0.0053518193049, 133.340943852
1665330.662985972, 0.00445399219617, 135.716338002
1673346.69507014, 0.00370664320692, 141.369744018
1681362.727154308, 0.00319447516096, 151.230776743
1689378.759238477, 0.00302450962695, 163.820948329
1697394.791322645, 0.00318781233711, 174.293787003
1705410.823406814, 0.00351171954967, -179.867767833
1713426.855490982, 0.00386466809963, -178.72939324
1721442.88757515, 0.00398486583016, 178.423177645
1729458.919659319, 0.00371094559134, 176.920577792
1737474.951743487, 0.00339160351712, -178.787022048
1745490.983827655, 0.00338683908468, -171.259635809
1753507.015911824, 0.00366864886999, -167.163093004
1761523.047995992, 0.00391131338504, -167.825971719
1769539.08008016, 0.00393832712578, -170.861134314
1777555.112164329, 0.0036716878643, -173.915579862
1785571.144248497, 0.00317609420569, -172.926233435
1793587.176332665, 0.00277395791379, -165.158614857
1801603.208416834, 0.00267690098318, -153.527269891
1809619.240501002, 0.00284146337441, -143.536183002
1817635.27258517, 0.00312545139318, -136.603238055
1825651.304669339, 0.00346122359836, -131.909703528
1833667.336753507, 0.00385171344017, -129.270027961
1841683.368837675, 0.00423044534565, -128.853886149
1849699.400921843, 0.00445905717435, -129.662103474
1857715.433006012, 0.00452083178468, -129.219642809
1865731.46509018, 0.00460602631455, -126.610523336
1873747.497174349, 0.00482289080703, -123.470120987
1881763.529258517, 0.00513102960654, -121.00802782
1889779.561342685, 0.00548988062996, -119.155119163
1897795.593426854, 0.00589459053353, -117.797252448
