% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/06 11:19:45
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.0136229115937, 119.28203111
1008016.032084168, 0.0134097256561, 118.866295383
1016032.064168337, 0.0131991363961, 118.462442901
1024048.096252505, 0.0129897655361, 118.067920982
1032064.128336673, 0.0127801447675, 117.657825691
1040080.160420842, 0.0125668125157, 117.27073741
1048096.19250501, 0.0123554916447, 116.881195603
1056112.224589178, 0.012143694553, 116.483809534
1064128.256673347, 0.0119299353517, 116.076865255
1072144.288757515, 0.0117106944712, 115.697710547
1080160.320841683, 0.011495934046, 115.306890709
1088176.352925852, 0.0112822019567, 114.917167162
1096192.38501002, 0.0110670614772, 114.536531843
1104208.417094188, 0.0108506342562, 114.16284459
1112224.449178357, 0.0106318481005, 113.770724448
1120240.481262525, 0.0104120035459, 113.408851872
1128256.513346693, 0.010191991484, 113.016671546
1136272.545430862, 0.00997073954963, 112.655235523
1144288.57751503, 0.00974860165596, 112.285253803
1152304.609599198, 0.00952551181719, 111.897623674
1160320.641683367, 0.00929974285108, 111.553671713
1168336.673767535, 0.00907666204997, 111.173885335
1176352.705851703, 0.00885028323067, 110.830492992
1184368.737935872, 0.00861710406915, 110.474791322
1192384.77002004, 0.00838818251668, 110.1537257
1200400.802104208, 0.00815565349943, 109.801464182
1208416.834188377, 0.00792270432282, 109.487110807
1216432.866272545, 0.00768653181398, 109.126965379
1224448.898356713, 0.00745442116509, 108.813681774
1232464.930440882, 0.00721309175313, 108.518357311
1240480.96252505, 0.0069699282874, 108.216266787
1248496.994609218, 0.00672385769663, 107.957333556
1256513.026693387, 0.00647843316897, 107.692322497
1264529.058777555, 0.00622868358228, 107.419070927
1272545.090861723, 0.00597650092808, 107.206562802
1280561.122945892, 0.00571930192408, 107.00496978
1288577.15503006, 0.00545863747351, 106.834797371
1296593.187114228, 0.00519194034748, 106.741297054
1304609.219198397, 0.00492284785352, 106.668619387
1312625.251282565, 0.00465150777327, 106.69282148
1320641.283366733, 0.00437285420843, 106.792266583
1328657.315450902, 0.00408666200909, 107.038071132
1336673.34753507, 0.00379215700552, 107.352096359
1344689.379619238, 0.0034923056178, 107.987405853
1352705.411703407, 0.00318753575939, 108.94934941
1360721.443787575, 0.00287369128381, 110.303901725
1368737.475871743, 0.00254899751421, 112.555268262
1376753.507955912, 0.00222796949912, 115.773134352
1384769.54004008, 0.00191878058371, 121.170200027
1392785.572124248, 0.00164611865951, 129.597371804
1400801.604208417, 0.00144604554971, 141.080165754
1408817.636292585, 0.00131962560656, 155.575271184
1416833.668376754, 0.00129294626477, 173.922908008
1424849.700460922, 0.00148361708502, -167.327024026
1432865.73254509, 0.00189206448194, -155.203245394
1440881.764629259, 0.00243420963689, -149.821627289
1448897.796713427, 0.00304276024983, -149.603352698
1456913.828797595, 0.0035633299396, -153.40692527
1464929.860881764, 0.00381989684928, -157.433329885
1472945.892965932, 0.00393274476588, -159.389596205
1480961.9250501, 0.0039376572231, -159.617907917
1488977.957134268, 0.00393124015238, -156.239148734
1496993.989218437, 0.00417060933221, -150.958958342
1505010.021302605, 0.0046421278054, -147.066695071
1513026.053386773, 0.00524446550484, -144.470228342
1521042.085470942, 0.00609670459741, -142.891861097
1529058.11755511, 0.00727423745785, -143.820771947
1537074.149639279, 0.00870237714138, -148.056429083
1545090.181723447, 0.0102177393858, -155.529516945
1553106.213807615, 0.0115273257651, -165.785116974
1561122.245891783, 0.0122627090731, -177.857680679
1569138.277975952, 0.0122342881836, 169.88853367
1577154.31006012, 0.0115409411278, 158.832050234
1585170.342144289, 0.0104790876875, 149.656481527
1593186.374228457, 0.00929677249591, 142.366070849
1601202.406312625, 0.0081367837229, 136.752921901
1609218.438396794, 0.00705592487148, 132.569609909
1617234.470480962, 0.00607878968285, 129.581727677
1625250.50256513, 0.00519512278019, 127.681377021
1633266.534649299, 0.00440392475551, 126.8532107
1641282.566733467, 0.00369452475446, 127.276667507
1649298.598817635, 0.00305032783158, 129.119234757
1657314.630901804, 0.00247677832254, 133.22488084
1665330.662985972, 0.00197974503834, 140.449543231
1673346.69507014, 0.00159480232331, 153.240428024
1681362.727154308, 0.00140035063888, 172.048671187
1689378.759238477, 0.00144852249412, -167.127814847
1697394.791322645, 0.00171920728112, -151.969714331
1705410.823406814, 0.00209787137728, -144.446367343
1713426.855490982, 0.00243010706797, -141.980532745
1721442.88757515, 0.002612173045, -139.787818641
1729458.919659319, 0.00279991179565, -134.844523918
1737474.951743487, 0.00315226960437, -129.838475797
1745490.983827655, 0.00365311496853, -127.480411887
1753507.015911824, 0.00423254021371, -127.978468026
1761523.047995992, 0.0048032456371, -131.144131784
1769539.08008016, 0.00525029803611, -136.571255742
1777555.112164329, 0.00538279898309, -143.737729144
1785571.144248497, 0.00502660692797, -149.951614515
1793587.176332665, 0.00440514233791, -150.380891714
1801603.208416834, 0.00403400370963, -144.292085233
1809619.240501002, 0.00410090137264, -136.485602665
1817635.27258517, 0.00447722945126, -131.43825006
1825651.304669339, 0.00497985978848, -129.968704921
1833667.336753507, 0.00543647056696, -131.694298592
1841683.368837675, 0.00564551846882, -135.498458396
1849699.400921843, 0.00549159078296, -138.835137745
1857715.433006012, 0.00512300795758, -138.664477834
1865731.46509018, 0.00490050006455, -134.813361316
1873747.497174349, 0.0049102192917, -129.913764439
1881763.529258517, 0.00509470294983, -125.392494266
1889779.561342685, 0.00540478464418, -121.758870494
1897795.593426854, 0.00579167016026, -119.291653869
1905811.625511022, 0.00622164436028, -117.697931752
1913827.65759519, 0.00667441568188, -116.569322159
1921843.689679359, 0.00717526007348, -116.027010622
1929859.721763527, 0.00770354502457, -115.977418895
1937875.753847695, 0.00826639645256, -116.432555797
1945891.785931864, 0.00884246500766, -117.291957117
1953907.818016032, 0.00943515236875, -118.559828924
1961923.8501002, 0.0100493406012, -120.2080474
1969939.882184369, 0.0106710977962, -122.308893099
1977955.914268537, 0.0112955239142, -124.91133057
1985971.946352705, 0.0118915145794, -128.180223013
1993987.978436874, 0.0123697398517, -132.141283325
2002004.010521042, 0.0126554731455, -136.5463053
2010020.04260521, 0.0126476103837, -141.249436132
2018036.074689379, 0.0122607009772, -145.011129019
2026052.106773547, 0.011935362639, -146.83259191
2034068.138857715, 0.0119193642997, -149.082817006
2042084.170941884, 0.0116752512141, -153.030624706
2050100.203026052, 0.0109072784618, -156.107217827
2058116.23511022, 0.0100683323567, -156.515594346
2066132.267194389, 0.00941697370807, -155.362712446
2074148.299278557, 0.00891084370481, -152.991820545
2082164.331362725, 0.00865592654257, -149.927863214
2090180.363446894, 0.00851223196824, -147.269545325
2098196.395531062, 0.00837224169991, -143.867927842
2106212.42761523, 0.00850674948772, -139.49410427
2114228.459699399, 0.00896656094797, -135.896516631
2122244.491783567, 0.00964969865734, -134.113518382
2130260.523867736, 0.0103134987073, -134.219884089
2138276.555951904, 0.0108101681374, -134.569729517
2146292.588036072, 0.0113981451283, -134.336351689
