% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/06 15:58:18
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.156140325793, 24.4524122395
1008016.032084168, 0.156699383382, 24.0272287987
1016032.064168337, 0.157245522449, 23.5993498922
1024048.096252505, 0.157795686272, 23.1744645058
1032064.128336673, 0.158318399809, 22.7513465249
1040080.160420842, 0.158829538664, 22.324714306
1048096.19250501, 0.159350971807, 21.9031197817
1056112.224589178, 0.159850111586, 21.4762032163
1064128.256673347, 0.160328852088, 21.0538642203
1072144.288757515, 0.160817477665, 20.6275348135
1080160.320841683, 0.161291855392, 20.2015715368
1088176.352925852, 0.161735960093, 19.7764767567
1096192.38501002, 0.162198491202, 19.3481344663
1104208.417094188, 0.16262278093, 18.9207737054
1112224.449178357, 0.163045087327, 18.4947100603
1120240.481262525, 0.1634714462, 18.0644299828
1128256.513346693, 0.163881162585, 17.6364951857
1136272.545430862, 0.16428402207, 17.2031689013
1144288.57751503, 0.164664766688, 16.7727402708
1152304.609599198, 0.165040522015, 16.3399576288
1160320.641683367, 0.165405982903, 15.9019845019
1168336.673767535, 0.165766353794, 15.4681317834
1176352.705851703, 0.166113528708, 15.027141684
1184368.737935872, 0.166454181415, 14.5885487295
1192384.77002004, 0.166784310638, 14.1460955682
1200400.802104208, 0.167085833306, 13.7009235062
1208416.834188377, 0.16740891832, 13.2540268576
1216432.866272545, 0.167688020418, 12.8017605809
1224448.898356713, 0.167971162706, 12.3493223162
1232464.930440882, 0.16824103862, 11.8903386503
1240480.96252505, 0.168501883808, 11.4306618629
1248496.994609218, 0.168736771552, 10.9645477554
1256513.026693387, 0.168972390897, 10.4963479562
1264529.058777555, 0.169186269714, 10.0211541083
1272545.090861723, 0.169384931566, 9.54036714054
1280561.122945892, 0.169583307309, 9.05555306215
1288577.15503006, 0.169748722254, 8.56392763982
1296593.187114228, 0.169907304073, 8.06441454795
1304609.219198397, 0.170055683439, 7.55635179378
1312625.251282565, 0.170183348506, 7.04039290659
1320641.283366733, 0.170278067405, 6.51195299679
1328657.315450902, 0.170355682647, 5.97516150905
1336673.34753507, 0.170411872926, 5.42546012625
1344689.379619238, 0.170429841624, 4.85893299109
1352705.411703407, 0.17042667792, 4.27826650274
1360721.443787575, 0.170366732988, 3.67481993284
1368737.475871743, 0.170241109588, 3.05337369863
1376753.507955912, 0.170037285609, 2.40942015922
1384769.54004008, 0.169716257161, 1.74615103673
1392785.572124248, 0.169248081942, 1.077824821
1400801.604208417, 0.168725670818, 0.437563247836
1408817.636292585, 0.168270899379, -0.201565456089
1416833.668376754, 0.167836825072, -0.93254949148
1424849.700460922, 0.16714288603, -1.75593759303
1432865.73254509, 0.166035021528, -2.63497451227
