Freq.	V(1|1|1|b)	I(R129)
1.40810810810811e+006	9.27458621347700e-001,6.76206765085573e-002	1.45082757304601e-003,-1.35241353017115e-003
1.41801801801802e+006	9.54273431375137e-001,3.92650381014756e-002	9.14531372497251e-004,-7.85300762029512e-004
1.42792792792793e+006	9.43032805037914e-001,1.17562139022711e-002	1.13934389924173e-003,-2.35124278045422e-004
1.43783783783784e+006	9.50964933011119e-001,8.79198107307693e-003	9.80701339777612e-004,-1.75839621461539e-004
1.44774774774775e+006	9.60171804954577e-001,-2.70158482617905e-002	7.96563900908451e-004,5.40316965235810e-004
1.45765765765766e+006	9.53005537806940e-001,-6.96321022785759e-002	9.39889243861194e-004,1.39264204557152e-003
1.46756756756756e+006	9.33044909370112e-001,-1.17525421761992e-001	1.33910181259776e-003,2.35050843523984e-003
1.47747747747747e+006	8.94823134562067e-001,-1.72408734771109e-001	2.10353730875867e-003,3.44817469542219e-003
1.48738738738738e+006	8.24562794408201e-001,-2.31619062801310e-001	3.50874411183598e-003,4.63238125602621e-003
1.49729729729729e+006	6.99353002293052e-001,-2.75546146344405e-001	6.01293995413896e-003,5.51092292688809e-003
1.50720720720720e+006	5.10349062391829e-001,-2.39703554498852e-001	9.79301875216343e-003,4.79407108997704e-003
1.51711711711711e+006	3.56616927468444e-001,-4.36419824359278e-002	1.28676614506311e-002,8.72839648718556e-004
1.52702702702702e+006	3.94531055674301e-001,2.04137154904766e-001	1.21093788865140e-002,-4.08274309809532e-003
1.53693693693693e+006	5.44473738362051e-001,3.28990512747341e-001	9.11052523275897e-003,-6.57981025494683e-003
1.54684684684684e+006	6.77379964669642e-001,3.50971805927096e-001	6.45240070660716e-003,-7.01943611854192e-003
1.55675675675675e+006	7.68397496294610e-001,3.32594225103604e-001	4.63205007410780e-003,-6.65188450207208e-003
1.56666666666666e+006	8.28512070469509e-001,3.03336660280613e-001	3.42975859060983e-003,-6.06673320561226e-003
1.57657657657657e+006	8.69184601693735e-001,2.73111629656642e-001	2.61630796612530e-003,-5.46223259313284e-003
1.58648648648648e+006	8.97744181015861e-001,2.44695033894304e-001	2.04511637968278e-003,-4.89390067788608e-003
1.59639639639639e+006	9.18530229743372e-001,2.18528077598103e-001	1.62939540513256e-003,-4.37056155196205e-003
1.60630630630630e+006	9.34117947352763e-001,1.94324783871554e-001	1.31764105294474e-003,-3.88649567743108e-003
1.61621621621621e+006	9.46060021463148e-001,1.71583842998758e-001	1.07879957073704e-003,-3.43167685997516e-003
1.62612612612612e+006	9.55283822059661e-001,1.49721749902654e-001	8.94323558806771e-004,-2.99443499805309e-003
1.63603603603603e+006	9.62265096835640e-001,1.28047489430676e-001	7.54698063287194e-004,-2.56094978861353e-003
1.64594594594594e+006	9.66970121138913e-001,1.05609630032822e-001	6.60597577221731e-004,-2.11219260065644e-003
1.65585585585585e+006	9.68167214382744e-001,8.08595502372553e-002	6.36655712345124e-004,-1.61719100474511e-003
1.66576576576576e+006	9.59519315445422e-001,5.21664047947501e-002	8.09613691091555e-004,-1.04332809589500e-003
1.67567567567567e+006	9.24693869477938e-001,4.44295506688036e-002	1.50612261044124e-003,-8.88591013376072e-004
1.68558558558558e+006	9.44218525491884e-001,6.28553420102816e-002	1.11562949016232e-003,-1.25710684020563e-003
1.69549549549549e+006	9.58970782318366e-001,3.06062415328654e-002	8.20584353632676e-004,-6.12124830657308e-004
1.70540540540540e+006	9.46645218488405e-001,-1.16700520926517e-002	1.06709563023191e-003,2.33401041853034e-004
1.71531531531531e+006	8.86575371394967e-001,-5.28659123803752e-002	2.26849257210067e-003,1.05731824760750e-003
1.72522522522522e+006	7.80996329924335e-001,2.89276668766279e-002	4.38007340151329e-003,-5.78553337532558e-004
1.73513513513513e+006	8.72478671540127e-001,1.24600924165884e-001	2.55042656919745e-003,-2.49201848331767e-003
1.74504504504504e+006	9.38275181760524e-001,9.58282613855264e-002	1.23449636478952e-003,-1.91656522771053e-003
1.75495495495495e+006	9.60970816586361e-001,5.89212594955486e-002	7.80583668272790e-004,-1.17842518991097e-003
