DevNumber	X [V]	Y [V]	R [V]	Theta [°]
5260.00000000	0.119356693710	0.0507960240594	0.129716060662	23.0537157949
5260.00000000	0.119357125238	0.0507956231483	0.129716300734	23.0534782141
5260.00000000	0.119357808982	0.0507953916030	0.129716839204	23.0532658446
5260.00000000	0.119358588628	0.0507954270326	0.129717570463	23.0531453945
5260.00000000	0.119359184042	0.0507955927341	0.129718183214	23.0531097560
5260.00000000	0.119359437766	0.0507957749119	0.129718488014	23.0531399127
5260.00000000	0.119359287765	0.0507959829901	0.129718431472	23.0532504243
5260.00000000	0.119358677973	0.0507960906855	0.129717912551	23.0533996647
5260.00000000	0.119357681252	0.0507959447305	0.129716938273	23.0535127422
5260.00000000	0.119356607712	0.0507956538252	0.129715836551	23.0535801966
5260.00000000	0.119355952578	0.0507954913458	0.129715170111	23.0536274773
5260.00000000	0.119356149441	0.0507956323439	0.129715406466	23.0536507320
5260.00000000	0.119357140967	0.0507960296223	0.129716474378	23.0536406951
5260.00000000	0.119358312914	0.0507964744996	0.129717726943	23.0536187971
5260.00000000	0.119358980203	0.0507967978877	0.129718467578	23.0536348114
5260.00000000	0.119358798753	0.0507968578789	0.129718324111	23.0536905773
5260.00000000	0.119358010615	0.0507965780664	0.129717489343	23.0537131760
5260.00000000	0.119357172603	0.0507960889497	0.129716526720	23.0536593353
5260.00000000	0.119356629909	0.0507956654820	0.129715861539	23.0535810949
5260.00000000	0.119356433728	0.0507955184454	0.129715623448	23.0535552679
5260.00000000	0.119356590394	0.0507957404961	0.129715854555	23.0536184175
5260.00000000	0.119357085870	0.0507962318563	0.129716502875	23.0537324180
5260.00000000	0.119357695018	0.0507967549365	0.129717268211	23.0538396477
5260.00000000	0.119358092134	0.0507970744331	0.129717758726	23.0539008100
5260.00000000	0.119358234461	0.0507971156846	0.129717905840	23.0538929576
5260.00000000	0.119358374182	0.0507970099505	0.129717992998	23.0538258181
5260.00000000	0.119358569654	0.0507968905951	0.129718126119	23.0537434999
5260.00000000	0.119358645073	0.0507968081178	0.129718163218	23.0536969346
5260.00000000	0.119358437277	0.0507967783728	0.129717960369	23.0537207871
5260.00000000	0.119358091981	0.0507967627632	0.129717636536	23.0537741673
5260.00000000	0.119357955449	0.0507966563843	0.129717469251	23.0537545480
5260.00000000	0.119358103462	0.0507964238333	0.129717514377	23.0536344331
5260.00000000	0.119358324914	0.0507961759706	0.129717621083	23.0534953928
5260.00000000	0.119358472127	0.0507960663183	0.129717713601	23.0534253651
5260.00000000	0.119358536897	0.0507960855206	0.129717780718	23.0534219666
5260.00000000	0.119358599949	0.0507961628703	0.129717869024	23.0534424975
5260.00000000	0.119358700899	0.0507962843953	0.129718009500	23.0534744272
5260.00000000	0.119358742892	0.0507964895049	0.129718128459	23.0535505247
5260.00000000	0.119358662046	0.0507967797914	0.129718167743	23.0536824864
5260.00000000	0.119358582275	0.0507970995826	0.129718219571	23.0538262534
5260.00000000	0.119358596492	0.0507973790542	0.129718342093	23.0539373770
5260.00000000	0.119358533314	0.0507974070848	0.129718294937	23.0539596969
5260.00000000	0.119358173498	0.0507970468042	0.129717822772	23.0538755078
5260.00000000	0.119357603954	0.0507964529097	0.129717066147	23.0537326482
5260.00000000	0.119357204026	0.0507959844227	0.129716514702	23.0536114178
