DevNumber	X [V]	Y [V]	R [V]	Theta [°]
5260.00000000	0.103488578437	-0.0335965718520	0.108805402013	-17.9855235940
5260.00000000	0.103488524180	-0.0335965474403	0.108805342869	-17.9855201894
5260.00000000	0.103488471215	-0.0335965222734	0.108805284722	-17.9855161963
5260.00000000	0.103488420005	-0.0335964965174	0.108805228061	-17.9855116229
5260.00000000	0.103488370991	-0.0335964703544	0.108805173364	-17.9855064885
5260.00000000	0.103488324589	-0.0335964439802	0.108805121085	-17.9855008237
5260.00000000	0.103488281177	-0.0335964176011	0.108805071649	-17.9854946703
5260.00000000	0.103488241093	-0.0335963914311	0.108805025443	-17.9854880805
5260.00000000	0.103488204628	-0.0335963656865	0.108804982811	-17.9854811152
5260.00000000	0.103488172024	-0.0335963405822	0.108804944048	-17.9854738428
5260.00000000	0.103488143466	-0.0335963163265	0.108804909396	-17.9854663377
5260.00000000	0.103488119078	-0.0335962931172	0.108804879034	-17.9854586784
5260.00000000	0.103488098923	-0.0335962711377	0.108804853077	-17.9854509470
5260.00000000	0.103488082994	-0.0335962505528	0.108804831570	-17.9854432268
5260.00000000	0.103488071215	-0.0335962315053	0.108804814485	-17.9854356020
5260.00000000	0.103488063439	-0.0335962141126	0.108804801718	-17.9854281551
5260.00000000	0.103488059447	-0.0335961984631	0.108804793090	-17.9854209658
5260.00000000	0.103488058959	-0.0335961846157	0.108804788349	-17.9854141097
5260.00000000	0.103488061632	-0.0335961725983	0.108804787181	-17.9854076560
5260.00000000	0.103488067081	-0.0335961624090	0.108804789218	-17.9854016665
5260.00000000	0.103488074885	-0.0335961540184	0.108804794049	-17.9853961952
5260.00000000	0.103488084599	-0.0335961473713	0.108804801237	-17.9853912863
5260.00000000	0.103488095770	-0.0335961423898	0.108804810323	-17.9853869749
5260.00000000	0.103488107943	-0.0335961389768	0.108804820848	-17.9853832861
5260.00000000	0.103488120676	-0.0335961370177	0.108804832354	-17.9853802346
5260.00000000	0.103488133547	-0.0335961363842	0.108804844401	-17.9853778244
5260.00000000	0.103488146168	-0.0335961369367	0.108804856575	-17.9853760491
5260.00000000	0.103488158189	-0.0335961385274	0.108804868500	-17.9853748912
5260.00000000	0.103488169310	-0.0335961410041	0.108804879842	-17.9853743234
5260.00000000	0.103488179284	-0.0335961442142	0.108804890321	-17.9853743094
5260.00000000	0.103488187920	-0.0335961480091	0.108804899706	-17.9853748059
5260.00000000	0.103488195083	-0.0335961522490	0.108804907828	-17.9853757649
5260.00000000	0.103488200693	-0.0335961568065	0.108804914571	-17.9853771354
5260.00000000	0.103488204726	-0.0335961615697	0.108804919878	-17.9853788653
5260.00000000	0.103488207211	-0.0335961664453	0.108804923747	-17.9853809032
5260.00000000	0.103488208226	-0.0335961713594	0.108804926230	-17.9853831995
5260.00000000	0.103488207894	-0.0335961762596	0.108804927427	-17.9853857078
5260.00000000	0.103488206381	-0.0335961811147	0.108804927487	-17.9853883855
5260.00000000	0.103488203889	-0.0335961859145	0.108804926599	-17.9853911947
5260.00000000	0.103488200651	-0.0335961906700	0.108804924987	-17.9853941032
5260.00000000	0.103488196921	-0.0335961954115	0.108804922903	-17.9853970845
5260.00000000	0.103488192968	-0.0335962001858	0.108804920618	-17.9854001185
5260.00000000	0.103488189063	-0.0335962050525	0.108804918407	-17.9854031909
5260.00000000	0.103488185472	-0.0335962100795	0.108804916543	-17.9854062927
5260.00000000	0.103488182444	-0.0335962153380	0.108804915287	-17.9854094187
5260.00000000	0.103488180211	-0.0335962208979	0.108804914880	-17.9854125664
5260.00000000	0.103488178982	-0.0335962268248	0.108804915541	-17.9854157349
5260.00000000	0.103488178943	-0.0335962331779	0.108804917466	-17.9854189232
5260.00000000	0.103488180262	-0.0335962400084	0.108804920830	-17.9854221298
5260.00000000	0.103488183094	-0.0335962473591	0.108804925793	-17.9854253511
5260.00000000	0.103488187584	-0.0335962552658	0.108804932504	-17.9854285812
5260.00000000	0.103488193874	-0.0335962637577	0.108804941109	-17.9854318117
5260.00000000	0.103488202109	-0.0335962728594	0.108804951752	-17.9854350315
5260.00000000	0.103488212433	-0.0335962825920	0.108804964577	-17.9854382274
5260.00000000	0.103488224996	-0.0335962929733	0.108804979732	-17.9854413842
5260.00000000	0.103488239943	-0.0335963040165	0.108804997358	-17.9854444850
5260.00000000	0.103488257409	-0.0335963157292	0.108805017587	-17.9854475115
5260.00000000	0.103488277513	-0.0335963281107	0.108805040531	-17.9854504441
5260.00000000	0.103488300352	-0.0335963411500	0.108805066281	-17.9854532613
5260.00000000	0.103488325998	-0.0335963548236	0.108805094896	-17.9854559397
5260.00000000	0.103488354500	-0.0335963690954	0.108805126412	-17.9854584535
5260.00000000	0.103488385882	-0.0335963839145	0.108805160837	-17.9854607731
5260.00000000	0.103488420151	-0.0335963992162	0.108805198156	-17.9854628651
5260.00000000	0.103488457295	-0.0335964149215	0.108805238334	-17.9854646916
5260.00000000	0.103488497290	-0.0335964309364	0.108805281320	-17.9854662097
5260.00000000	0.103488540098	-0.0335964471542	0.108805327043	-17.9854673720
5260.00000000	0.103488585670	-0.0335964634566	0.108805375422	-17.9854681274
5260.00000000	0.103488633942	-0.0335964797168	0.108805426357	-17.9854684223
5260.00000000	0.103488684840	-0.0335964958027	0.108805479734	-17.9854682032
5260.00000000	0.103488738267	-0.0335965115810	0.108805535422	-17.9854674189
5260.00000000	0.103488794104	-0.0335965269208	0.108805593267	-17.9854660230
5260.00000000	0.103488852204	-0.0335965416975	0.108805653091	-17.9854639770
