% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/06 16:22:51
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.154507338101, 25.6885736445
1008016.032084168, 0.155085820355, 25.2644729222
1016032.064168337, 0.155642621251, 24.8468541955
1024048.096252505, 0.156219381073, 24.42672724
1032064.128336673, 0.15676386097, 24.0116482427
1040080.160420842, 0.157306755841, 23.5940512588
1048096.19250501, 0.157832845049, 23.17585302
1056112.224589178, 0.158348245066, 22.7597829866
1064128.256673347, 0.158862141958, 22.3392567721
1072144.288757515, 0.159367105935, 21.9239378682
1080160.320841683, 0.159866378683, 21.5065909665
1088176.352925852, 0.160343714004, 21.0877529619
1096192.38501002, 0.160809985325, 20.6699343508
1104208.417094188, 0.161269889905, 20.2516981611
1112224.449178357, 0.161721806647, 19.8321770603
1120240.481262525, 0.162167493043, 19.412504333
1128256.513346693, 0.162593538623, 18.9906613149
1136272.545430862, 0.163039444923, 18.5708125163
1144288.57751503, 0.163445386434, 18.1456356107
1152304.609599198, 0.163837172672, 17.7208955744
1160320.641683367, 0.164234959783, 17.2954417259
1168336.673767535, 0.164601643656, 16.8690743991
1176352.705851703, 0.164981877452, 16.4434179896
1184368.737935872, 0.165341101591, 16.0147014058
1192384.77002004, 0.165712162054, 15.5833251542
1200400.802104208, 0.166041315895, 15.1479020606
1208416.834188377, 0.166383101485, 14.7130235148
1216432.866272545, 0.16669006531, 14.2772988487
1224448.898356713, 0.167007867663, 13.8377497571
1232464.930440882, 0.167315102881, 13.3936212711
1240480.96252505, 0.16760766668, 12.9461553306
1248496.994609218, 0.167877635634, 12.4966290697
1256513.026693387, 0.168146824181, 12.0466551686
1264529.058777555, 0.168396755623, 11.5889800617
1272545.090861723, 0.16864502907, 11.1263119711
1280561.122945892, 0.168870353272, 10.6595080771
1288577.15503006, 0.169090963717, 10.1863105854
1296593.187114228, 0.169306299899, 9.71135159848
1304609.219198397, 0.169484957306, 9.22563460055
1312625.251282565, 0.169656308437, 8.73268116223
1320641.283366733, 0.16980189021, 8.23358608071
1328657.315450902, 0.16993072427, 7.72237637245
1336673.34753507, 0.170056153186, 7.20220903963
1344689.379619238, 0.170130317227, 6.66980019557
1352705.411703407, 0.170191070839, 6.12036657307
1360721.443787575, 0.170230874345, 5.55722746515
1368737.475871743, 0.170217592282, 4.97534741973
1376753.507955912, 0.170160463394, 4.37406816528
1384769.54004008, 0.170021409595, 3.7459248667
1392785.572124248, 0.169767422323, 3.08961616736
1400801.604208417, 0.169464386744, 2.41214650839
1408817.636292585, 0.169002531469, 1.70273764151
1416833.668376754, 0.168309301734, 0.943116388668
1424849.700460922, 0.167239375151, 0.151988332169
1432865.73254509, 0.165582711835, -0.598001135707
1440881.764629259, 0.163326336369, -1.12185015982
1448897.796713427, 0.161097878863, -1.24327634778
1456913.828797595, 0.159853320335, -0.998046014309
1464929.860881764, 0.160272874691, -0.822375015351
