Freq.	V(1|1|1|b)	I(R129)
1.00000000000000e+005	5.97628995219983e-002,1.69517977876160e-001	1.88047420095600e-002,-3.39035955752321e-003
1.09909909909910e+005	6.59562141845392e-002,1.85193777855384e-001	1.86808757163092e-002,-3.70387555710768e-003
1.19819819819820e+005	7.26590524694324e-002,2.00570097625968e-001	1.85468189506114e-002,-4.01140195251935e-003
1.29729729729730e+005	7.98527093123788e-002,2.15625897478700e-001	1.84029458137524e-002,-4.31251794957400e-003
1.39639639639640e+005	8.75174557998509e-002,2.30341625971938e-001	1.82496508840030e-002,-4.60683251943875e-003
1.49549549549550e+005	9.56326733635552e-002,2.44699251562256e-001	1.80873465327289e-002,-4.89398503124511e-003
1.59459459459459e+005	1.04176986618177e-001,2.58682288215922e-001	1.79164602676365e-002,-5.17364576431843e-003
1.69369369369369e+005	1.13128394775060e-001,2.72275812537127e-001	1.77374321044988e-002,-5.44551625074253e-003
1.79279279279279e+005	1.22464401012160e-001,2.85466471257803e-001	1.75507119797568e-002,-5.70932942515606e-003
1.89189189189189e+005	1.32162138960770e-001,2.98242478695583e-001	1.73567572207846e-002,-5.96484957391166e-003
1.99099099099099e+005	1.42198495412747e-001,3.10593604257471e-001	1.71560300917451e-002,-6.21187208514942e-003
2.09009009009009e+005	1.52550228380007e-001,3.22511150372753e-001	1.69489954323999e-002,-6.45022300745506e-003
2.18918918918919e+005	1.63194079712242e-001,3.33987921443871e-001	1.67361184057552e-002,-6.67975842887742e-003
2.28828828828829e+005	1.74106881578288e-001,3.45018184543011e-001	1.65178623684342e-002,-6.90036369086022e-003
2.38738738738739e+005	1.85265656229310e-001,3.55597622674384e-001	1.62946868754138e-002,-7.11195245348768e-003
2.48648648648649e+005	1.96647708580307e-001,3.65723281479347e-001	1.60670458283939e-002,-7.31446562958693e-003
2.58558558558559e+005	2.08230711265290e-001,3.75393510291059e-001	1.58353857746942e-002,-7.50787020582117e-003
2.68468468468468e+005	2.19992781937175e-001,3.84607898452612e-001	1.56001443612565e-002,-7.69215796905224e-003
2.78378378378378e+005	2.31912552693274e-001,3.93367207801456e-001	1.53617489461345e-002,-7.86734415602911e-003
2.88288288288288e+005	2.43969231609409e-001,4.01673302196792e-001	1.51206153678118e-002,-8.03346604393584e-003
2.98198198198198e+005	2.56142656458639e-001,4.09529074928254e-001	1.48771468708272e-002,-8.19058149856508e-003
3.08108108108108e+005	2.68413340773582e-001,4.16938374796060e-001	1.46317331845284e-002,-8.33876749592120e-003
3.18018018018018e+005	2.80762512483696e-001,4.23905931597340e-001	1.43847497503261e-002,-8.47811863194681e-003
3.27927927927928e+005	2.93172145420613e-001,4.30437281692392e-001	1.41365570915877e-002,-8.60874563384785e-003
3.37837837837838e+005	3.05624984035661e-001,4.36538694260186e-001	1.38875003192868e-002,-8.73077388520373e-003
3.47747747747748e+005	3.18104561714452e-001,4.42217098786097e-001	1.36379087657110e-002,-8.84434197572193e-003
3.57657657657657e+005	3.30595213104417e-001,4.47480014258061e-001	1.33880957379117e-002,-8.94960028516122e-003
3.67567567567567e+005	3.43082080892942e-001,4.52335480481383e-001	1.31383583821412e-002,-9.04670960962765e-003
3.77477477477477e+005	3.55551117487233e-001,4.56791991858274e-001	1.28889776502553e-002,-9.13583983716549e-003
3.87387387387387e+005	3.67989082052925e-001,4.60858433916817e-001	1.26402183589415e-002,-9.21716867833634e-003
3.97297297297297e+005	3.80383533367636e-001,4.64544022815959e-001	1.23923293326473e-002,-9.29088045631918e-003
4.07207207207207e+005	3.92722818939092e-001,4.67858247999067e-001	1.21455436212182e-002,-9.35716495998133e-003
4.17117117117117e+005	4.04996060825873e-001,4.70810818118617e-001	1.19000787834825e-002,-9.41621636237235e-003
4.27027027027027e+005	4.17193138583209e-001,4.73411610309251e-001	1.16561372283358e-002,-9.46823220618503e-003
4.36936936936936e+005	4.29304669737266e-001,4.75670622845553e-001	1.14139066052547e-002,-9.51341245691106e-003
4.46846846846846e+005	4.41321988169867e-001,4.77597931184707e-001	1.11735602366027e-002,-9.55195862369413e-003
4.56756756756756e+005	4.53237120772103e-001,4.79203647362431e-001	1.09352575845579e-002,-9.58407294724862e-003
4.66666666666666e+005	4.65042762700610e-001,4.80497882683219e-001	1.06991447459878e-002,-9.60995765366438e-003
4.76576576576576e+005	4.76732251544802e-001,4.81490713622663e-001	1.04653549691040e-002,-9.62981427245327e-003
4.86486486486486e+005	4.88299540687555e-001,4.82192150840317e-001	1.02340091862489e-002,-9.64384301680634e-003
4.96396396396396e+005	4.99739172116258e-001,4.82612111185792e-001	1.00052165576748e-002,-9.65224222371584e-003
5.06306306306306e+005	5.11046248915908e-001,4.82760392568417e-001	9.77907502168185e-003,-9.65520785136834e-003
5.16216216216216e+005	5.22216407651528e-001,4.82646651551373e-001	9.55567184696944e-003,-9.65293303102745e-003
5.26126126126125e+005	5.33245790823670e-001,4.82280383524542e-001	9.33508418352660e-003,-9.64560767049084e-003
5.36036036036035e+005	5.44131019558435e-001,4.81670905306041e-001	9.11737960883131e-003,-9.63341810612082e-003
5.45945945945945e+005	5.54869166672330e-001,4.80827340020227e-001	8.90261666655341e-003,-9.61654680040454e-003
5.55855855855855e+005	5.65457730232542e-001,4.79758604099638e-001	8.69084539534917e-003,-9.59517208199276e-003
5.65765765765765e+005	5.75894607714840e-001,4.78473396259554e-001	8.48210784570320e-003,-9.56946792519108e-003
5.75675675675675e+005	5.86178070844391e-001,4.76980188296411e-001	8.27643858311217e-003,-9.53960376592822e-003
5.85585585585585e+005	5.96306741189255e-001,4.75287217564937e-001	8.07386517621491e-003,-9.50574435129873e-003
