Freq.	V(1|1|1|b)	I(R129)
3.77477477477477e+005	3.27330830959145e-001,4.47440346387025e-001	1.34533833808171e-002,-8.94880692774049e-003
3.87387387387387e+005	3.39234744130291e-001,4.52137344659144e-001	1.32153051173942e-002,-9.04274689318288e-003
3.97297297297297e+005	3.51135043221290e-001,4.56474102435805e-001	1.29772991355742e-002,-9.12948204871609e-003
4.07207207207207e+005	3.63020613027479e-001,4.60457489190860e-001	1.27395877394504e-002,-9.20914978381720e-003
4.17117117117117e+005	3.74880966739060e-001,4.64094641820964e-001	1.25023806652188e-002,-9.28189283641929e-003
4.27027027027027e+005	3.86706240384392e-001,4.67392920773062e-001	1.22658751923122e-002,-9.34785841546125e-003
4.36936936936936e+005	3.98487184899523e-001,4.70359868218620e-001	1.20302563020095e-002,-9.40719736437239e-003
4.46846846846846e+005	4.10215156100286e-001,4.73003168333398e-001	1.17956968779943e-002,-9.46006336666795e-003
4.56756756756756e+005	4.21882102823971e-001,4.75330609714410e-001	1.15623579435206e-002,-9.50661219428821e-003
4.66666666666666e+005	4.33480553496498e-001,4.77350049940909e-001	1.13303889300700e-002,-9.54700099881819e-003
4.76576576576576e+005	4.45003601368727e-001,4.79069382263811e-001	1.10999279726255e-002,-9.58138764527621e-003
4.86486486486486e+005	4.56444888652194e-001,4.80496504387793e-001	1.08711022269561e-002,-9.60993008775586e-003
4.96396396396396e+005	4.67798589770645e-001,4.81639289292295e-001	1.06440282045871e-002,-9.63278578584589e-003
5.06306306306306e+005	4.79059393929443e-001,4.82505558021624e-001	1.04188121214111e-002,-9.65011116043249e-003
5.16216216216216e+005	4.90222487190520e-001,4.83103054360271e-001	1.01955502561896e-002,-9.66206108720542e-003
5.26126126126125e+005	5.01283534226243e-001,4.83439421296982e-001	9.97432931547515e-003,-9.66878842593965e-003
5.36036036036035e+005	5.12238659911639e-001,4.83522179170161e-001	9.75522680176722e-003,-9.67044358340322e-003
5.45945945945945e+005	5.23084430900879e-001,4.83358705377285e-001	9.53831138198243e-003,-9.66717410754570e-003
5.55855855855855e+005	5.33817837321060e-001,4.82956215522244e-001	9.32364325357880e-003,-9.65912431044488e-003
5.65765765765765e+005	5.44436274704168e-001,4.82321745866350e-001	9.11127450591664e-003,-9.64643491732700e-003
5.75675675675675e+005	5.54937526266770e-001,4.81462136941159e-001	8.90124947466460e-003,-9.62924273882317e-003
5.85585585585585e+005	5.65319745636569e-001,4.80384018173736e-001	8.69360508726862e-003,-9.60768036347472e-003
5.95495495495495e+005	5.75581440115487e-001,4.79093793367409e-001	8.48837119769026e-003,-9.58187586734818e-003
6.05405405405405e+005	5.85721454560530e-001,4.77597626872948e-001	8.28557090878939e-003,-9.55195253745895e-003
6.15315315315315e+005	5.95738955956335e-001,4.75901430276192e-001	8.08522088087330e-003,-9.51802860552385e-003
6.25225225225225e+005	6.05633418747055e-001,4.74010849417958e-001	7.88733162505890e-003,-9.48021698835916e-003
6.35135135135135e+005	6.15404610990201e-001,4.71931251550127e-001	7.69190778019598e-003,-9.43862503100253e-003
6.45045045045045e+005	6.25052581391206e-001,4.69667712417600e-001	7.49894837217588e-003,-9.39335424835200e-003
6.54954954954955e+005	6.34577647274952e-001,4.67225003038625e-001	7.30844705450097e-003,-9.34450006077250e-003
6.64864864864865e+005	6.43980383549368e-001,4.64607575935015e-001	7.12039232901263e-003,-9.29215151870031e-003
6.74774774774775e+005	6.53261612716653e-001,4.61819550538016e-001	6.93476774566693e-003,-9.23639101076032e-003
6.84684684684685e+005	6.62422395989861e-001,4.58864697463615e-001	6.75155208020277e-003,-9.17729394927230e-003
6.94594594594594e+005	6.71464025577018e-001,4.55746421311201e-001	6.57071948845964e-003,-9.11492842622402e-003
7.04504504504504e+005	6.80388018202100e-001,4.52467741589078e-001	6.39223963595801e-003,-9.04935483178157e-003
7.14414414414414e+005	6.89196109943215e-001,4.49031271305723e-001	6.21607780113571e-003,-8.98062542611446e-003
7.24324324324324e+005	6.97890252485057e-001,4.45439192680928e-001	6.04219495029886e-003,-8.90878385361856e-003
7.34234234234234e+005	7.06472610908466e-001,4.41693229316162e-001	5.87054778183068e-003,-8.83386458632324e-003
