% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/07 15:08:04
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.156699959201, 24.1803977058
1008016.032084168, 0.157258528937, 23.7485308589
1016032.064168337, 0.157803338255, 23.3177050752
1024048.096252505, 0.158348578677, 22.8932636917
1032064.128336673, 0.158877774763, 22.4679042069
1040080.160420842, 0.159376704232, 22.0388248676
1048096.19250501, 0.159901793371, 21.6140037092
1056112.224589178, 0.160391156464, 21.1862482001
1064128.256673347, 0.16086567485, 20.7561909982
1072144.288757515, 0.161338452972, 20.329801281
1080160.320841683, 0.161814527417, 19.9021929096
1088176.352925852, 0.162271332606, 19.473437385
1096192.38501002, 0.162698839852, 19.043717839
1104208.417094188, 0.163140523401, 18.6146824091
1112224.449178357, 0.163556525268, 18.1850582762
1120240.481262525, 0.163960787849, 17.7520522338
1128256.513346693, 0.164359210121, 17.3193475432
1136272.545430862, 0.164770417865, 16.8855604964
1144288.57751503, 0.165150399667, 16.4503013271
1152304.609599198, 0.165519024945, 16.0156662212
1160320.641683367, 0.165879974979, 15.5777700984
1168336.673767535, 0.166229889093, 15.1358618941
1176352.705851703, 0.166572194881, 14.6937708277
1184368.737935872, 0.166914009532, 14.2501125772
1192384.77002004, 0.167228079606, 13.8040532893
1200400.802104208, 0.167523060025, 13.3541912095
1208416.834188377, 0.167815959735, 12.9059302509
1216432.866272545, 0.168107068877, 12.4511290382
1224448.898356713, 0.168354292412, 11.9943384674
1232464.930440882, 0.16863009498, 11.5335697981
1240480.96252505, 0.168909255372, 11.0708177885
1248496.994609218, 0.169131115931, 10.6038706133
1256513.026693387, 0.169345253057, 10.1285795051
1264529.058777555, 0.169561522619, 9.65099284568
1272545.090861723, 0.169762083936, 9.16768834359
1280561.122945892, 0.169946447608, 8.67784229879
1288577.15503006, 0.170106632005, 8.18301100998
1296593.187114228, 0.170257121698, 7.68086998261
1304609.219198397, 0.170390117013, 7.16621814483
1312625.251282565, 0.170511075182, 6.64819491604
1320641.283366733, 0.170593678174, 6.11806144016
1328657.315450902, 0.170667219365, 5.57653682256
1336673.34753507, 0.170717884142, 5.02402384441
1344689.379619238, 0.170728322854, 4.45450533326
1352705.411703407, 0.170707033978, 3.86634629118
1360721.443787575, 0.17063668735, 3.26361157722
1368737.475871743, 0.170510691413, 2.63785583974
1376753.507955912, 0.170325632723, 1.98849812314
1384769.54004008, 0.170045326846, 1.31126384724
1392785.572124248, 0.169662446083, 0.606988831974
1400801.604208417, 0.16915499286, -0.127502459276
1408817.636292585, 0.168476979155, -0.905389968896
1416833.668376754, 0.167481287606, -1.72912731709
1424849.700460922, 0.16597218383, -2.56314693069
1432865.73254509, 0.163748237793, -3.28362644701
1440881.764629259, 0.16102624328, -3.62869045786
1448897.796713427, 0.158955955075, -3.46557335134
1456913.828797595, 0.158587554892, -3.14370987071
1464929.860881764, 0.159507998108, -3.25997300301
1472945.892965932, 0.160229324025, -3.85682085054
1480961.9250501, 0.160351301349, -4.6695497774
1488977.957134268, 0.159838999155, -5.55118762577
1496993.989218437, 0.159060158846, -6.35290425286
1505010.021302605, 0.158556231963, -7.23913599977
1513026.053386773, 0.157884442432, -8.4338199146
1521042.085470942, 0.15638792185, -9.88152887583
1529058.11755511, 0.153898422807, -11.479498966
1537074.149639279, 0.150311653368, -13.1693712176
1545090.181723447, 0.145390647934, -14.9072060244
1553106.213807615, 0.138838490677, -16.5889473484
1561122.245891783, 0.130286087205, -17.9835632245
1569138.277975952, 0.119545794863, -18.5638016353
1577154.31006012, 0.107128581006, -17.2869262594
1585170.342144289, 0.0953176169483, -12.6276178111
