% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/06 16:10:59
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.0136564499757, 119.465841232
1008016.032084168, 0.0134410314611, 119.053407184
1016032.064168337, 0.0132315152614, 118.653909442
1024048.096252505, 0.0130229987349, 118.248161837
1032064.128336673, 0.0128097678762, 117.841230784
1040080.160420842, 0.0126004634317, 117.449953881
1048096.19250501, 0.0123854255657, 117.053392489
1056112.224589178, 0.0121717704073, 116.670010647
1064128.256673347, 0.0119574438043, 116.253049261
1072144.288757515, 0.0117442844358, 115.890580614
1080160.320841683, 0.0115276480994, 115.506058248
1088176.352925852, 0.0113117696796, 115.106032893
1096192.38501002, 0.0110951650454, 114.732234311
1104208.417094188, 0.0108753802648, 114.342119336
1112224.449178357, 0.0106573452292, 113.966717773
1120240.481262525, 0.0104362645279, 113.563371418
1128256.513346693, 0.0102170436027, 113.218026383
1136272.545430862, 0.00999366590641, 112.852558938
1144288.57751503, 0.00977018964673, 112.48749294
1152304.609599198, 0.00954623313587, 112.093999224
1160320.641683367, 0.00932224695834, 111.745962556
1168336.673767535, 0.0090960038801, 111.388034047
1176352.705851703, 0.00886802136139, 111.030163497
1184368.737935872, 0.00863706843031, 110.696546078
1192384.77002004, 0.0084054065851, 110.350390991
1200400.802104208, 0.00817347680301, 110.019096282
1208416.834188377, 0.00794220496216, 109.714373574
1216432.866272545, 0.00770509037402, 109.343337957
1224448.898356713, 0.00746533418937, 109.040592288
1232464.930440882, 0.00722512851702, 108.740412366
1240480.96252505, 0.00698198699736, 108.411444249
1248496.994609218, 0.00673866376627, 108.169684335
1256513.026693387, 0.00649198284929, 107.939959655
1264529.058777555, 0.00624063807742, 107.673501797
1272545.090861723, 0.00598696531951, 107.457980504
1280561.122945892, 0.00573125964263, 107.291561355
1288577.15503006, 0.00547045912002, 107.144044207
1296593.187114228, 0.00520469860987, 107.02612364
1304609.219198397, 0.00493769564571, 106.982516295
1312625.251282565, 0.00467086134318, 106.97041915
1320641.283366733, 0.00439054553825, 107.091960161
1328657.315450902, 0.00410645944329, 107.242054
1336673.34753507, 0.00382093959531, 107.596094552
1344689.379619238, 0.00352729462178, 108.18780886
1352705.411703407, 0.0032250573785, 109.032969597
1360721.443787575, 0.00291635722787, 110.348650996
1368737.475871743, 0.00260106240361, 112.118938839
1376753.507955912, 0.00228212282034, 114.927267322
1384769.54004008, 0.00196048604343, 119.235248319
1392785.572124248, 0.0016549753573, 125.864732271
1400801.604208417, 0.00138615542169, 136.888617061
1408817.636292585, 0.00120606145454, 153.985919881
1416833.668376754, 0.0012140458291, 176.025450853
1424849.700460922, 0.00146297805984, -165.130368318
1432865.73254509, 0.00192387730293, -154.759001233
1440881.764629259, 0.00248331957385, -152.432857956
1448897.796713427, 0.00293275660251, -155.655526142
1456913.828797595, 0.00307738143975, -158.460239372
1464929.860881764, 0.00312072349471, -156.080822031
1472945.892965932, 0.00339234944348, -151.750208635
1480961.9250501, 0.00379992900957, -150.727094839
1488977.957134268, 0.00406003406814, -152.002202855
1496993.989218437, 0.00415143336322, -151.046525418
1505010.021302605, 0.00434463738584, -147.753757434
1513026.053386773, 0.00469888280297, -144.238739515
1521042.085470942, 0.00521584164285, -140.918064248
1529058.11755511, 0.00600908829106, -138.627839382
1537074.149639279, 0.00709288585484, -138.77950994
1545090.181723447, 0.00839921732938, -141.607240324
1553106.213807615, 0.00984156178552, -146.924377696
1561122.245891783, 0.0112811580059, -154.619084784
1569138.277975952, 0.0124963448906, -164.498738589
1577154.31006012, 0.0131970596442, -175.701491761
1585170.342144289, 0.0131903087918, 172.796194054
1593186.374228457, 0.0125563196216, 162.200444968
1601202.406312625, 0.0115197018354, 153.055075845
1609218.438396794, 0.0103165666481, 145.592931071
1617234.470480962, 0.00909360520251, 139.708231597
1625250.50256513, 0.00793638169716, 135.181336632
1633266.534649299, 0.006874038315, 131.829630298
1641282.566733467, 0.00590447920919, 129.611899596
1649298.598817635, 0.00503243206168, 128.453215118
1657314.630901804, 0.00423941867607, 128.514543509
1665330.662985972, 0.00352367865705, 130.067881902
1673346.69507014, 0.00288698102751, 133.710772181
1681362.727154308, 0.00233910597145, 140.644023937
1689378.759238477, 0.00192797335341, 152.36067024
1697394.791322645, 0.00171625063843, 169.004067822
1705410.823406814, 0.00175464671609, -173.312513514
1713426.855490982, 0.00197687603745, -160.323442122
1721442.88757515, 0.00225841995968, -151.426240207
1729458.919659319, 0.00260965714427, -144.559267083
1737474.951743487, 0.00307503469831, -140.92604209
1745490.983827655, 0.00355579978235, -140.653970866
1753507.015911824, 0.00398166777855, -142.293930464
1761523.047995992, 0.00434016043859, -145.066417162
1769539.08008016, 0.00458717282496, -149.36382295
1777555.112164329, 0.0045733314154, -154.726107878
1785571.144248497, 0.00420099458562, -158.545845144
1793587.176332665, 0.00368712833101, -156.623907627
1801603.208416834, 0.00342169734404, -148.73135352
1809619.240501002, 0.00353382379166, -139.84843794
1817635.27258517, 0.00390105413202, -133.89367774
1825651.304669339, 0.00438878177456, -131.61440606
1833667.336753507, 0.00485370008207, -132.367678139
1841683.368837675, 0.00516204382523, -135.166255971
1849699.400921843, 0.00520503187207, -138.17410902
1857715.433006012, 0.0050391283104, -139.065204981
1865731.46509018, 0.00490700832767, -136.904941008
1873747.497174349, 0.00498509666487, -133.949716131
1881763.529258517, 0.00516367997832, -132.306092291
1889779.561342685, 0.00527758125794, -131.748241747
1897795.593426854, 0.00528253231041, -130.496424533
1905811.625511022, 0.00531261283117, -127.801042157
1913827.65759519, 0.00546308924395, -124.448881567
1921843.689679359, 0.00574263127062, -121.226991151
1929859.721763527, 0.00615123069207, -118.679844544
