DevNumber	X [V]	Y [V]	R [V]	Theta [°]
5260.00000000	0.135388020145	-0.0312361728397	0.138944645425	-12.9917172043
5260.00000000	0.135387172954	-0.0312360741926	0.138943797744	-12.9917561049
5260.00000000	0.135386462827	-0.0312360094371	0.138943091236	-12.9917959176
5260.00000000	0.135386158226	-0.0312360490608	0.138942803340	-12.9918400772
5260.00000000	0.135386310693	-0.0312361952384	0.138942984767	-12.9918846787
5260.00000000	0.135386732470	-0.0312363634753	0.138943433569	-12.9919131772
5260.00000000	0.135387173233	-0.0312364754550	0.138943888224	-12.9919173106
5260.00000000	0.135387485608	-0.0312365103185	0.138944200441	-12.9919023603
5260.00000000	0.135387599095	-0.0312364824786	0.138944304764	-12.9918806531
5260.00000000	0.135387395770	-0.0312364061042	0.138944089474	-12.9918688144
5260.00000000	0.135386785778	-0.0312362901537	0.138943469029	-12.9918787737
5260.00000000	0.135385903074	-0.0312361730588	0.138942582596	-12.9919135555
5260.00000000	0.135385096287	-0.0312361032813	0.138941780775	-12.9919603124
5260.00000000	0.135384662566	-0.0312360628404	0.138941349065	-12.9919842717
5260.00000000	0.135384582034	-0.0312359832957	0.138941252711	-12.9919597752
5260.00000000	0.135384601901	-0.0312358424099	0.138941240397	-12.9919013229
5260.00000000	0.135384550424	-0.0312356860574	0.138941155087	-12.9918432699
5260.00000000	0.135384396839	-0.0312355656952	0.138940978375	-12.9918091444
5260.00000000	0.135384142626	-0.0312354988635	0.138940715645	-12.9918058574
5260.00000000	0.135383863254	-0.0312354751642	0.138940438096	-12.9918222343
5260.00000000	0.135383703203	-0.0312354747485	0.138940282049	-12.9918369052
5260.00000000	0.135383742412	-0.0312354941208	0.138940324609	-12.9918410545
5260.00000000	0.135383974663	-0.0312355575839	0.138940565182	-12.9918450239
5260.00000000	0.135384334827	-0.0312356808039	0.138940943828	-12.9918611463
5260.00000000	0.135384758537	-0.0312358471922	0.138941394099	-12.9918887232
5260.00000000	0.135385289258	-0.0312360501413	0.138941956860	-12.9919210701
5260.00000000	0.135385965241	-0.0312362918631	0.138942669881	-12.9919555294
5260.00000000	0.135386671789	-0.0312365293486	0.138943411732	-12.9919854526
5260.00000000	0.135387258217	-0.0312367047121	0.138944022573	-12.9920015499
5260.00000000	0.135387727943	-0.0312368215320	0.138944506538	-12.9920049429
5260.00000000	0.135388226781	-0.0312369229375	0.138945015403	-12.9919994434
5260.00000000	0.135388836867	-0.0312370236334	0.138945632510	-12.9919833455
5260.00000000	0.135389447773	-0.0312371026161	0.138946245534	-12.9919584474
5260.00000000	0.135389936599	-0.0312371513496	0.138946732803	-12.9919327124
5260.00000000	0.135390314188	-0.0312371765989	0.138947106403	-12.9919078538
5260.00000000	0.135390594355	-0.0312371543582	0.138947374398	-12.9918729452
5260.00000000	0.135390719725	-0.0312370609059	0.138947475550	-12.9918237738
5260.00000000	0.135390661284	-0.0312369459036	0.138947392751	-12.9917829835
5260.00000000	0.135390424888	-0.0312368784967	0.138947147253	-12.9917778137
5260.00000000	0.135389984948	-0.0312368438000	0.138946710774	-12.9918046562
5260.00000000	0.135389301892	-0.0312367659824	0.138946027708	-12.9918367103
5260.00000000	0.135388362354	-0.0312365949603	0.138945073772	-12.9918550915
5260.00000000	0.135387288995	-0.0312363489332	0.138943972579	-12.9918557411
5260.00000000	0.135386378270	-0.0312361066252	0.138943030693	-12.9918428079
5260.00000000	0.135385857939	-0.0312359402126	0.138942486270	-12.9918241788
5260.00000000	0.135385692761	-0.0312358535712	0.138942305842	-12.9918046779
5260.00000000	0.135385740898	-0.0312358218607	0.138942345618	-12.9917874735
5260.00000000	0.135385976619	-0.0312358537996	0.138942582486	-12.9917784544
5260.00000000	0.135386391922	-0.0312359653198	0.138943012228	-12.9917847640
5260.00000000	0.135386825258	-0.0312361221193	0.138943469722	-12.9918075955
5260.00000000	0.135387103791	-0.0312362527822	0.138943770500	-12.9918342760
5260.00000000	0.135387210630	-0.0312363191839	0.138943889532	-12.9918510524
5260.00000000	0.135387226777	-0.0312363246578	0.138943906497	-12.9918517549
5260.00000000	0.135387220968	-0.0312362823505	0.138943891325	-12.9918352939
5260.00000000	0.135387199310	-0.0312362139859	0.138943854852	-12.9918098321
5260.00000000	0.135387178798	-0.0312361666460	0.138943824223	-12.9917927119
5260.00000000	0.135387242904	-0.0312361989324	0.138943893946	-12.9917997420
5260.00000000	0.135387433186	-0.0312363358125	0.138944110130	-12.9918371018
5260.00000000	0.135387656897	-0.0312365461580	0.138944375402	-12.9919008816
5260.00000000	0.135387753026	-0.0312367467911	0.138944514176	-12.9919725860
5260.00000000	0.135387666969	-0.0312368651718	0.138944456936	-12.9920281304
5260.00000000	0.135387540751	-0.0312369117081	0.138944344410	-12.9920585303
5260.00000000	0.135387506871	-0.0312369266994	0.138944314768	-12.9920676948
5260.00000000	0.135387478677	-0.0312368994264	0.138944281165	-12.9920593500
5260.00000000	0.135387322735	-0.0312368016486	0.138944107232	-12.9920345188
5260.00000000	0.135387084872	-0.0312366419997	0.138943839567	-12.9919924216
5260.00000000	0.135386963854	-0.0312364642175	0.138943681679	-12.9919322058
5260.00000000	0.135387096917	-0.0312363066888	0.138943775921	-12.9918565734
5260.00000000	0.135387423091	-0.0312361932058	0.138944068233	-12.9917807369
5260.00000000	0.135387797774	-0.0312361446498	0.138944422410	-12.9917264919
5260.00000000	0.135388122683	-0.0312361477158	0.138944739690	-12.9916976036
5260.00000000	0.135388374296	-0.0312361721072	0.138944990346	-12.9916840790
5260.00000000	0.135388550401	-0.0312362157401	0.138945171752	-12.9916852855
5260.00000000	0.135388647453	-0.0312362891701	0.138945282828	-12.9917057931
5260.00000000	0.135388684852	-0.0312363849603	0.138945340805	-12.9917408152
5260.00000000	0.135388662251	-0.0312364663062	0.138945337070	-12.9917755958
5260.00000000	0.135388561791	-0.0312364992312	0.138945246583	-12.9917981383
5260.00000000	0.135388413436	-0.0312364958802	0.138945101272	-12.9918105449
5260.00000000	0.135388189838	-0.0312364652342	0.138944876509	-12.9918189596
