Freq.	V(1|1|1|a)	I(R129)
7.73873873873874e+005	2.14215820176643e-001,3.96431820822159e-001	1.57156835964671e-002,-7.92863641644318e-003
7.83783783783784e+005	2.19154097034765e-001,3.99962491935492e-001	1.56169180593047e-002,-7.99924983870984e-003
7.93693693693694e+005	2.24140923497197e-001,4.03435185392914e-001	1.55171815300561e-002,-8.06870370785827e-003
8.03603603603604e+005	2.29175763374062e-001,4.06849239790162e-001	1.54164847325188e-002,-8.13698479580324e-003
8.13513513513514e+005	2.34258075448768e-001,4.10203996621724e-001	1.53148384910246e-002,-8.20407993243449e-003
8.23423423423424e+005	2.39387313704139e-001,4.13498800277066e-001	1.52122537259172e-002,-8.26997600554132e-003
8.33333333333334e+005	2.44562927569519e-001,4.16732998028511e-001	1.51087414486096e-002,-8.33465996057023e-003
8.43243243243244e+005	2.49784362190919e-001,4.19905940009810e-001	1.50043127561816e-002,-8.39811880019619e-003
8.53153153153153e+005	2.55051058726554e-001,4.23016979184294e-001	1.48989788254689e-002,-8.46033958368587e-003
8.63063063063063e+005	2.60362454670396e-001,4.26065471301406e-001	1.47927509065921e-002,-8.52130942602813e-003
8.72972972972973e+005	2.65717984206717e-001,4.29050774840220e-001	1.46856403158657e-002,-8.58101549680440e-003
8.82882882882883e+005	2.71117078599021e-001,4.31972250938400e-001	1.45776584280196e-002,-8.63944501876799e-003
8.92792792792793e+005	2.76559166617159e-001,4.34829263304854e-001	1.44688166676568e-002,-8.69658526609707e-003
9.02702702702703e+005	2.82043675007015e-001,4.37621178114078e-001	1.43591264998597e-002,-8.75242356228157e-003
9.12612612612613e+005	2.87570029007727e-001,4.40347363879939e-001	1.42485994198455e-002,-8.80694727759877e-003
9.22522522522523e+005	2.93137652922128e-001,4.43007191306294e-001	1.41372469415574e-002,-8.86014382612589e-003
9.32432432432433e+005	2.98745970746951e-001,4.45600033111517e-001	1.40250805850610e-002,-8.91200066223035e-003
9.42342342342343e+005	3.04394406870287e-001,4.48125263823500e-001	1.39121118625943e-002,-8.96250527647001e-003
9.52252252252253e+005	3.10082386844972e-001,4.50582259541246e-001	1.37983522631006e-002,-9.01164519082491e-003
9.62162162162163e+005	3.15809338247900e-001,4.52970397658505e-001	1.36838132350420e-002,-9.05940795317010e-003
9.72072072072073e+005	3.21574691636899e-001,4.55289056544217e-001	1.35685061672620e-002,-9.10578113088434e-003
9.81981981981983e+005	3.27377881618667e-001,4.57537615173636e-001	1.34524423676267e-002,-9.15075230347271e-003
9.91891891891893e+005	3.33218348043564e-001,4.59715452702985e-001	1.33356330391287e-002,-9.19430905405970e-003
1.00180180180180e+006	3.39095537345723e-001,4.61821947979266e-001	1.32180892530855e-002,-9.23643895958533e-003
1.01171171171171e+006	3.45008904050199e-001,4.63856478975327e-001	1.30998219189960e-002,-9.27712957950654e-003
1.02162162162162e+006	3.50957912472759e-001,4.65818422138493e-001	1.29808417505448e-002,-9.31636844276985e-003
1.03153153153153e+006	3.56942038642619e-001,4.67707151638879e-001	1.28611592271476e-002,-9.35414303277758e-003
1.04144144144144e+006	3.62960772484117e-001,4.69522038500790e-001	1.27407845503177e-002,-9.39044077001581e-003
1.05135135135135e+006	3.69013620300314e-001,4.71262449597322e-001	1.26197275939937e-002,-9.42524899194643e-003
1.06126126126126e+006	3.75100107609942e-001,4.72927746484202e-001	1.24979978478012e-002,-9.45855492968404e-003
1.07117117117117e+006	3.81219782399662e-001,4.74517284043857e-001	1.23756043520068e-002,-9.49034568087714e-003
1.08108108108108e+006	3.87372218866495e-001,4.76030408904352e-001	1.22525556226701e-002,-9.52060817808703e-003
1.09099099099099e+006	3.93557021741393e-001,4.77466457589941e-001	1.21288595651721e-002,-9.54932915179881e-003
1.10090090090090e+006	3.99773831305078e-001,4.78824754349940e-001	1.20045233738984e-002,-9.57649508699880e-003
1.11081081081081e+006	4.06022329232610e-001,4.80104608599850e-001	1.18795534153478e-002,-9.60209217199700e-003
1.12072072072072e+006	4.12302245435255e-001,4.81305311892327e-001	1.17539550912949e-002,-9.62610623784655e-003
1.13063063063063e+006	4.18613366109240e-001,4.82426134314457e-001	1.16277326778152e-002,-9.64852268628914e-003
1.14054054054054e+006	4.24955543253659e-001,4.83466320180246e-001	1.15008891349268e-002,-9.66932640360491e-003
1.15045045045045e+006	4.31328705988114e-001,4.84425082851081e-001	1.13734258802377e-002,-9.68850165702161e-003
1.16036036036036e+006	4.37732874090019e-001,4.85301598468857e-001	1.12453425181996e-002,-9.70603196937713e-003
1.17027027027027e+006	4.44168174289448e-001,4.86094998322054e-001	1.11166365142110e-002,-9.72189996644109e-003
1.18018018018018e+006	4.50634860016802e-001,4.86804359477616e-001	1.09873027996640e-002,-9.73608718955233e-003
1.19009009009009e+006	4.57133335510985e-001,4.87428693191308e-001	1.08573332897803e-002,-9.74857386382616e-003
1.20000000000000e+006	4.63664185486140e-001,4.87966930441697e-001	1.07267162902772e-002,-9.75933860883395e-003
1.20990990990991e+006	4.70228211957600e-001,4.88417903695558e-001	1.05954357608480e-002,-9.76835807391115e-003
1.21981981981982e+006	4.76826480394915e-001,4.88780323670114e-001	1.04634703921017e-002,-9.77560647340228e-003
1.22972972972973e+006	4.83460378183585e-001,4.89052749353257e-001	1.03307924363283e-002,-9.78105498706514e-003
1.23963963963964e+006	4.90131689569308e-001,4.89233548781839e-001	1.01973662086138e-002,-9.78467097563679e-003
1.24954954954955e+006	4.96842693048039e-001,4.89320846896500e-001	1.00631461390392e-002,-9.78641693792999e-003
1.25945945945946e+006	5.03596289928839e-001,4.89312454892879e-001	9.92807420142323e-003,-9.78624909785758e-003
1.26936936936937e+006	5.10396177211822e-001,4.89205772309931e-001	9.79207645576356e-003,-9.78411544619861e-003
1.27927927927928e+006	5.17247085269784e-001,4.88997647495954e-001	9.65505829460431e-003,-9.77995294991907e-003
1.28918918918919e+006	5.24155113657845e-001,4.88684171591401e-001	9.51689772684309e-003,-9.77368343182803e-003
1.29909909909910e+006	5.31128222168236e-001,4.88260359881406e-001	9.37743555663527e-003,-9.76520719762812e-003
1.30900900900901e+006	5.38176981588827e-001,4.87719626838134e-001	9.23646036822347e-003,-9.75439253676267e-003
1.31891891891892e+006	5.45315790981005e-001,4.87052841421094e-001	9.09368418037989e-003,-9.74105682842188e-003
1.32882882882883e+006	5.52565010761820e-001,4.86246398390727e-001	8.94869978476360e-003,-9.72492796781453e-003
1.33873873873874e+006	5.59955081144589e-001,4.85277497328672e-001	8.80089837710821e-003,-9.70554994657344e-003
1.34864864864865e+006	5.67535150381608e-001,4.84099166621692e-001	8.64929699236785e-003,-9.68198333243385e-003
1.35855855855856e+006	5.75384944790732e-001,4.82572130948862e-001	8.49230110418536e-003,-9.65144261897725e-003
1.36846846846847e+006	5.83316475396236e-001,4.80071183593012e-001	8.33367049207527e-003,-9.60142367186025e-003
1.37837837837838e+006	5.89467695506702e-001,4.78520683701307e-001	8.21064608986596e-003,-9.57041367402613e-003
1.38828828828829e+006	5.98539410872454e-001,4.77311296309884e-001	8.02921178255092e-003,-9.54622592619769e-003
1.39819819819820e+006	6.08225644190326e-001,4.74329069646144e-001	7.83548711619347e-003,-9.48658139292287e-003
1.40810810810811e+006	6.17717519237728e-001,4.68539880135678e-001	7.64564961524545e-003,-9.37079760271357e-003
1.41801801801802e+006	6.23641331261801e-001,4.66172310836005e-001	7.52717337476397e-003,-9.32344621672011e-003
1.42792792792793e+006	6.37520586734733e-001,4.62008029466944e-001	7.24958826530534e-003,-9.24016058933889e-003
1.43783783783784e+006	6.53604655792431e-001,4.51135708554077e-001	6.92790688415139e-003,-9.02271417108153e-003
1.44774774774775e+006	6.71069429615925e-001,4.25569694806602e-001	6.57861140768150e-003,-8.51139389613204e-003
1.45765765765766e+006	6.58292667111354e-001,3.80246595915728e-001	6.83414665777292e-003,-7.60493191831456e-003
1.46756756756756e+006	5.98218792746938e-001,3.35480593766919e-001	8.03562414506123e-003,-6.70961187533838e-003
1.47747747747747e+006	5.46425094282249e-001,4.25513534207280e-001	9.07149811435503e-003,-8.51027068414561e-003
1.48738738738738e+006	5.83316466361153e-001,4.60648151812543e-001	8.33367067277694e-003,-9.21296303625085e-003
1.49729729729729e+006	6.08546923278667e-001,4.66875745627053e-001	7.82906153442665e-003,-9.33751491254106e-003
1.50720720720720e+006	6.25917664705506e-001,4.66887034455692e-001	7.48164670588988e-003,-9.33774068911383e-003
1.51711711711711e+006	6.39419398210407e-001,4.64672717236100e-001	7.21161203579185e-003,-9.29345434472201e-003
1.52702702702702e+006	6.48976724393260e-001,4.61073447045623e-001	7.02046551213479e-003,-9.22146894091246e-003
1.53693693693693e+006	6.58073709482144e-001,4.60502833877188e-001	6.83852581035712e-003,-9.21005667754376e-003
1.54684684684684e+006	6.67762931319712e-001,4.58182997370104e-001	6.64474137360576e-003,-9.16365994740207e-003
1.55675675675675e+006	6.76669951634891e-001,4.55270908386006e-001	6.46660096730218e-003,-9.10541816772011e-003
1.56666666666666e+006	6.85141911080741e-001,4.52032284633797e-001	6.29716177838519e-003,-9.04064569267594e-003
1.57657657657657e+006	6.93382410383997e-001,4.48283077171104e-001	6.13235179232006e-003,-8.96566154342208e-003
1.58648648648648e+006	7.01015271052396e-001,4.43086189276095e-001	5.97969457895209e-003,-8.86172378552189e-003
1.59639639639639e+006	7.03426155607614e-001,4.38944713224008e-001	5.93147688784773e-003,-8.77889426448017e-003
1.60630630630630e+006	7.11098032944643e-001,4.39602102728792e-001	5.77803934110714e-003,-8.79204205457584e-003
1.61621621621621e+006	7.19432693025523e-001,4.36664195264053e-001	5.61134613948955e-003,-8.73328390528105e-003
1.62612612612612e+006	7.27102099813462e-001,4.33234170774429e-001	5.45795800373075e-003,-8.66468341548858e-003
1.63603603603603e+006	7.34512213696742e-001,4.29490686832057e-001	5.30975572606516e-003,-8.58981373664115e-003
1.64594594594594e+006	7.41724496451580e-001,4.25571642488388e-001	5.16551007096841e-003,-8.51143284976777e-003
1.65585585585585e+006	7.48821671886253e-001,4.21504276740506e-001	5.02356656227494e-003,-8.43008553481011e-003
1.66576576576576e+006	7.55847612639110e-001,4.17284836638580e-001	4.88304774721780e-003,-8.34569673277160e-003
1.67567567567567e+006	7.62829761747175e-001,4.12902377193922e-001	4.74340476505650e-003,-8.25804754387844e-003
1.68558558558558e+006	7.69788657770769e-001,4.08342096684383e-001	4.60422684458463e-003,-8.16684193368767e-003
1.69549549549549e+006	7.76742183195137e-001,4.03585226132260e-001	4.46515633609726e-003,-8.07170452264520e-003
1.70540540540540e+006	7.83707948809122e-001,3.98607734888244e-001	4.32584102381756e-003,-7.97215469776487e-003
1.71531531531531e+006	7.90705050563380e-001,3.93377984893845e-001	4.18589898873239e-003,-7.86755969787689e-003
1.72522522522522e+006	7.97755746691261e-001,3.87852728161844e-001	4.04488506617479e-003,-7.75705456323687e-003
1.73513513513513e+006	8.04887315896072e-001,3.81969861489105e-001	3.90225368207856e-003,-7.63939722978210e-003
1.74504504504504e+006	8.12133830134697e-001,3.75633851566515e-001	3.75732339730605e-003,-7.51267703133030e-003
1.75495495495495e+006	8.19534433471694e-001,3.68681617889107e-001	3.60931133056611e-003,-7.37363235778214e-003
1.76486486486486e+006	8.27099791811952e-001,3.60785102359084e-001	3.45800416376096e-003,-7.21570204718168e-003
1.77477477477477e+006	8.34448812313014e-001,3.51150272018586e-001	3.31102375373973e-003,-7.02300544037171e-003
1.78468468468468e+006	8.38107835707841e-001,3.40567862555328e-001	3.23784328584318e-003,-6.81135725110655e-003
1.79459459459459e+006	8.46021623096737e-001,3.34601424600399e-001	3.07956753806525e-003,-6.69202849200799e-003
1.80450450450450e+006	8.56571339342115e-001,3.20673379433903e-001	2.86857321315770e-003,-6.41346758867806e-003
1.81441441441441e+006	8.64666104836813e-001,2.98822242661187e-001	2.70667790326373e-003,-5.97644485322374e-003
1.82432432432432e+006	8.58585658822190e-001,2.63436181214979e-001	2.82828682355621e-003,-5.26872362429958e-003
1.83423423423423e+006	8.21325677564281e-001,2.46420361853723e-001	3.57348644871438e-003,-4.92840723707446e-003
1.84414414414414e+006	7.75666879179957e-001,2.82549918968600e-001	4.48666241640085e-003,-5.65099837937200e-003
1.85405405405405e+006	8.19471371140560e-001,3.13933696069982e-001	3.61057257718881e-003,-6.27867392139964e-003
1.86396396396396e+006	8.46629222255103e-001,2.92215890906932e-001	3.06741555489793e-003,-5.84431781813865e-003
1.87387387387387e+006	8.54269861730723e-001,2.68584124163002e-001	2.91460276538555e-003,-5.37168248326005e-003
1.88378378378378e+006	8.40843609665162e-001,2.21869997227064e-001	3.18312780669676e-003,-4.43739994454129e-003
1.89369369369369e+006	7.82621424425364e-001,2.37603772569789e-001	4.34757151149272e-003,-4.75207545139579e-003
1.90360360360360e+006	7.62439015304528e-001,2.41947254065231e-001	4.75121969390944e-003,-4.83894508130461e-003
1.91351351351351e+006	7.55969687413333e-001,3.21772826078173e-001	4.88060625173335e-003,-6.43545652156346e-003
1.92342342342342e+006	8.10452684350232e-001,3.37234761597699e-001	3.79094631299536e-003,-6.74469523195397e-003
1.93333333333333e+006	8.41607619736820e-001,3.26942288274777e-001	3.16784760526361e-003,-6.53884576549554e-003
1.94324324324324e+006	8.60936048430914e-001,3.13438750845880e-001	2.78127903138173e-003,-6.26877501691759e-003
1.95315315315315e+006	8.74109280577166e-001,2.98523166055571e-001	2.51781438845668e-003,-5.97046332111143e-003
1.96306306306306e+006	8.79156201186435e-001,2.83933558159810e-001	2.41687597627129e-003,-5.67867116319620e-003
1.97297297297297e+006	8.86097395165517e-001,2.73514280353221e-001	2.27805209668966e-003,-5.47028560706442e-003
1.98288288288288e+006	8.81060354614694e-001,2.63144444895612e-001	2.37879290770611e-003,-5.26288889791223e-003
1.99279279279279e+006	8.88455488926992e-001,2.67036398313682e-001	2.23089022146016e-003,-5.34072796627365e-003
2.00270270270270e+006	9.02868504887954e-001,2.55651736058063e-001	1.94262990224092e-003,-5.11303472116126e-003
2.01261261261261e+006	9.03367375505417e-001,2.36166547689222e-001	1.93265248989166e-003,-4.72333095378444e-003
2.02252252252251e+006	8.94751858319258e-001,2.39798460702265e-001	2.10496283361483e-003,-4.79596921404531e-003
2.03243243243242e+006	9.01793630565361e-001,2.38548393521607e-001	1.96412738869278e-003,-4.77096787043214e-003
2.04234234234233e+006	9.16153154909705e-001,2.37487143904978e-001	1.67693690180590e-003,-4.74974287809956e-003
2.05225225225224e+006	9.27598109737267e-001,2.26120343517481e-001	1.44803780525466e-003,-4.52240687034961e-003
2.06216216216215e+006	9.35163062601733e-001,2.13813158145227e-001	1.29673874796533e-003,-4.27626316290454e-003
2.07207207207206e+006	9.40440973888663e-001,2.01151835693569e-001	1.19118052222675e-003,-4.02303671387138e-003
2.08198198198197e+006	9.43825602719950e-001,1.90817135505178e-001	1.12348794560100e-003,-3.81634271010357e-003
2.09189189189188e+006	9.49921596196406e-001,1.79313245619326e-001	1.00156807607188e-003,-3.58626491238651e-003
2.10180180180179e+006	9.54423910138520e-001,1.65575254901901e-001	9.11521797229595e-004,-3.31150509803802e-003
2.11171171171170e+006	9.56287473188691e-001,1.50006138822727e-001	8.74250536226182e-004,-3.00012277645453e-003
2.12162162162161e+006	9.51714795663369e-001,1.38700674893697e-001	9.65704086732613e-004,-2.77401349787393e-003
2.13153153153152e+006	9.58482293827146e-001,1.30316572144313e-001	8.30354123457075e-004,-2.60633144288627e-003
2.14144144144143e+006	9.61033694626174e-001,1.11102756442449e-001	7.79326107476530e-004,-2.22205512884899e-003
2.15135135135134e+006	9.51674765755665e-001,9.26301075761538e-002	9.66504684886706e-004,-1.85260215152308e-003
2.16126126126125e+006	9.46915798727017e-001,9.27296645167924e-002	1.06168402545965e-003,-1.85459329033585e-003
2.17117117117116e+006	9.55174557145050e-001,7.45629030048412e-002	8.96508857098997e-004,-1.49125806009682e-003
2.18108108108107e+006	9.43361751281324e-001,4.65091843780702e-002	1.13276497437352e-003,-9.30183687561405e-004
2.19099099099098e+006	9.09942437785300e-001,4.30802659495226e-002	1.80115124429400e-003,-8.61605318990452e-004
2.20090090090089e+006	9.05915932925922e-001,5.37708633355008e-002	1.88168134148155e-003,-1.07541726671002e-003
2.21081081081080e+006	8.96213078716018e-001,6.87699833920740e-002	2.07573842567965e-003,-1.37539966784148e-003
2.22072072072071e+006	9.29144471110799e-001,7.27575906905577e-002	1.41711057778401e-003,-1.45515181381115e-003
2.23063063063062e+006	9.39298513778990e-001,4.61035100616281e-002	1.21402972442019e-003,-9.22070201232562e-004
2.24054054054053e+006	9.37276969138135e-001,1.86373723362316e-002	1.25446061723730e-003,-3.72747446724632e-004
2.25045045045044e+006	9.11367105893610e-001,-2.97652013891034e-003	1.77265788212779e-003,5.95304027782067e-005
2.26036036036035e+006	8.79098400479294e-001,1.11096871525722e-002	2.41803199041412e-003,-2.22193743051443e-004
2.27027027027026e+006	8.99394040661399e-001,3.66522050479796e-002	2.01211918677203e-003,-7.33044100959592e-004
2.28018018018017e+006	9.15823471845095e-001,1.85291632527380e-002	1.68353056309810e-003,-3.70583265054760e-004
2.29009009009008e+006	9.23807336210980e-001,-5.82975543073384e-005	1.52385327578040e-003,1.16595108614677e-006
2.29999999999999e+006	9.13829222535953e-001,-3.73195321598140e-002	1.72341554928094e-003,7.46390643196280e-004
2.30990990990990e+006	8.57475716170272e-001,-4.21782875862313e-002	2.85048567659455e-003,8.43565751724625e-004
2.31981981981982e+006	8.69998131185884e-001,1.66039936200110e-002	2.60003737628231e-003,-3.32079872400221e-004
2.32972972972973e+006	9.12236217684864e-001,-9.63090190765699e-003	1.75527564630272e-003,1.92618038153140e-004
2.33963963963964e+006	9.05224584614067e-001,-5.33026225060229e-002	1.89550830771865e-003,1.06605245012046e-003
2.34954954954955e+006	8.50978124907617e-001,-8.19218942360777e-002	2.98043750184765e-003,1.63843788472155e-003
2.35945945945946e+006	7.96159003862379e-001,-5.61941757589882e-003	4.07681992275242e-003,1.12388351517976e-004
2.36936936936937e+006	8.76729667101151e-001,4.30665902930127e-002	2.46540665797699e-003,-8.61331805860253e-004
2.37927927927928e+006	9.27856104804655e-001,4.95189494792799e-003	1.44287790390691e-003,-9.90378989585598e-005
2.38918918918919e+006	9.42673295388756e-001,-3.70973789328001e-002	1.14653409222488e-003,7.41947578656001e-004
2.39909909909910e+006	9.43428472956137e-001,-7.78570106817377e-002	1.13143054087727e-003,1.55714021363475e-003
2.40900900900901e+006	9.30682062107332e-001,-1.18309146649187e-001	1.38635875785337e-003,2.36618293298375e-003
2.41891891891892e+006	8.99800134729085e-001,-1.57321500208057e-001	2.00399730541829e-003,3.14643000416113e-003
2.42882882882883e+006	8.34577169990422e-001,-1.78426114539682e-001	3.30845660019155e-003,3.56852229079364e-003
2.43873873873874e+006	7.65460076188589e-001,-1.07783054152576e-001	4.69079847622823e-003,2.15566108305152e-003
2.44864864864865e+006	8.43221734610075e-001,-3.20238697910996e-002	3.13556530779850e-003,6.40477395821992e-004
2.45855855855856e+006	9.09758171551311e-001,-8.02131751066899e-002	1.80483656897377e-003,1.60426350213380e-003
2.46846846846847e+006	9.20133741369463e-001,-1.37907253544687e-001	1.59732517261075e-003,2.75814507089375e-003
2.47837837837838e+006	9.09675087554928e-001,-1.86211222567367e-001	1.80649824890144e-003,3.72422445134734e-003
2.48828828828829e+006	8.88928809699544e-001,-2.28449823879250e-001	2.22142380600912e-003,4.56899647758501e-003
2.49819819819820e+006	8.59969336917280e-001,-2.67199630346030e-001	2.80061326165440e-003,5.34399260692059e-003
2.50810810810811e+006	8.22051257576478e-001,-3.03350483185179e-001	3.55897484847043e-003,6.06700966370358e-003
2.51801801801802e+006	7.73042356881165e-001,-3.36225146129813e-001	4.53915286237671e-003,6.72450292259625e-003
2.52792792792793e+006	7.09854571860078e-001,-3.63125768610600e-001	5.80290856279844e-003,7.26251537221200e-003
2.53783783783784e+006	6.29057481331679e-001,-3.78096652510027e-001	7.41885037336643e-003,7.56193305020054e-003
2.54774774774775e+006	5.28917907012304e-001,-3.69917284960845e-001	9.42164185975392e-003,7.39834569921689e-003
