Freq.	V(1|1|1|b)	I(R129)
6.15315315315315e+005	5.34125872881609e-001,4.84767191200330e-001	9.31748254236782e-003,-9.69534382400660e-003
6.25225225225225e+005	5.43403536318904e-001,4.84220493140493e-001	9.13192927362192e-003,-9.68440986280985e-003
6.35135135135135e+005	5.52570333273378e-001,4.83504782560005e-001	8.94859333453244e-003,-9.67009565120010e-003
6.45045045045045e+005	5.61624868740375e-001,4.82625768518883e-001	8.76750262519249e-003,-9.65251537037767e-003
6.54954954954955e+005	5.70565966766346e-001,4.81589031109473e-001	8.58868066467309e-003,-9.63178062218946e-003
6.64864864864865e+005	5.79392658359025e-001,4.80400017248654e-001	8.41214683281951e-003,-9.60800034497307e-003
6.74774774774775e+005	5.88104169739676e-001,4.79064037143394e-001	8.23791660520649e-003,-9.58128074286789e-003
6.84684684684685e+005	5.96699910956256e-001,4.77586261376764e-001	8.06600178087487e-003,-9.55172522753528e-003
6.94594594594594e+005	6.05179464872420e-001,4.75971718563155e-001	7.89641070255160e-003,-9.51943437126310e-003
7.04504504504504e+005	6.13542576543703e-001,4.74225293523231e-001	7.72914846912595e-003,-9.48450587046461e-003
7.14414414414414e+005	6.21789142988979e-001,4.72351725930957e-001	7.56421714022042e-003,-9.44703451861914e-003
7.24324324324324e+005	6.29919203362415e-001,4.70355609386975e-001	7.40161593275171e-003,-9.40711218773949e-003
7.34234234234234e+005	6.37932929528512e-001,4.68241390874497e-001	7.24134140942975e-003,-9.36482781748994e-003
7.44144144144144e+005	6.45830617040598e-001,4.66013370555820e-001	7.08338765918804e-003,-9.32026741111640e-003
7.54054054054054e+005	6.53612676521045e-001,4.63675701869429e-001	6.92774646957909e-003,-9.27351403738859e-003
7.63963963963964e+005	6.61279625439802e-001,4.61232391889518e-001	6.77440749120396e-003,-9.22464783779035e-003
7.73873873873874e+005	6.68832080286248e-001,4.58687301911499e-001	6.62335839427505e-003,-9.17374603822998e-003
7.83783783783784e+005	6.76270749128126e-001,4.56044148228782e-001	6.47458501743748e-003,-9.12088296457563e-003
7.93693693693694e+005	6.83596424550184e-001,4.53306503067638e-001	6.32807150899632e-003,-9.06613006135277e-003
8.03603603603604e+005	6.90809976964260e-001,4.50477795648477e-001	6.18380046071480e-003,-9.00955591296955e-003
8.13513513513514e+005	6.97912348281799e-001,4.47561313343148e-001	6.04175303436403e-003,-8.95122626686296e-003
8.23423423423424e+005	7.04904545939212e-001,4.44560202899082e-001	5.90190908121576e-003,-8.89120405798165e-003
8.33333333333334e+005	7.11787637266028e-001,4.41477471702130e-001	5.76424725467944e-003,-8.82954943404260e-003
