% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/12 15:43:33
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.0125946288937, 117.240805173
1008016.032064128, 0.0123556759196, 116.782293066
1016032.064128257, 0.0121176778974, 116.36562447
1024048.096192385, 0.0118790463335, 115.934071563
1032064.128256513, 0.0116390685071, 115.511918537
1040080.160320641, 0.011402181591, 115.086522889
1048096.19238477, 0.0111586139763, 114.673228833
1056112.224448898, 0.010918977246, 114.250126006
1064128.256513026, 0.0106773442971, 113.830390749
1072144.288577154, 0.0104353844155, 113.419723827
1080160.320641282, 0.0101905909869, 113.027724327
1088176.352705411, 0.00994443572712, 112.622867035
1096192.384769539, 0.00969767639099, 112.235007084
1104208.416833667, 0.00945074759793, 111.835251395
1112224.448897796, 0.00920118306258, 111.462779735
1120240.480961924, 0.00895506902625, 111.068605395
1128256.513026052, 0.0087052102101, 110.680858456
1136272.54509018, 0.00845047583497, 110.325378176
1144288.577154309, 0.00820306584702, 109.950413824
1152304.609218437, 0.00794639855249, 109.584851089
1160320.641282565, 0.00769121024271, 109.24822443
1168336.673346693, 0.00743051460932, 108.954411229
1176352.705410822, 0.00717440524208, 108.596672099
1184368.73747495, 0.00691304610765, 108.302529
1192384.769539078, 0.00665394278776, 108.019065857
1200400.801603206, 0.00638445845246, 107.725074462
1208416.833667335, 0.00612450638187, 107.458862937
1216432.865731463, 0.00585345496651, 107.213118165
1224448.897795591, 0.00558509426446, 107.024364587
1232464.929859719, 0.0053113090413, 106.874548876
1240480.961923848, 0.00503962781896, 106.772008685
1248496.993987976, 0.00476709283399, 106.702739402
1256513.026052104, 0.00448516772326, 106.668862175
1264529.058116233, 0.00420582098851, 106.720686323
1272545.090180361, 0.00391755222403, 106.920143908
1280561.122244489, 0.0036319218442, 107.204730643
1288577.154308617, 0.00334538440829, 107.656036399
1296593.186372746, 0.00305245328377, 108.420920498
1304609.218436874, 0.00275490269887, 109.34324852
1312625.250501002, 0.00245819334168, 110.806190797
1320641.28256513, 0.00216235578771, 112.833298064
1328657.314629259, 0.00186132577063, 115.846353901
1336673.346693387, 0.00156505179519, 120.286638685
1344689.378757515, 0.0012850764132, 127.354121403
1352705.410821643, 0.00103489250026, 138.713865685
1360721.442885772, 0.000859053412448, 157.132529632
1368737.4749499, 0.000817097029493, -178.166716616
1376753.507014028, 0.000941589975005, -154.864814035
1384769.539078156, 0.00120269880736, -139.023218756
1392785.571142285, 0.00154208400517, -129.634976273
1400801.603206413, 0.00194421518712, -124.012076616
1408817.635270541, 0.00238404705754, -120.793815093
1416833.667334669, 0.00287173246161, -119.107368698
1424849.699398798, 0.00340812696756, -118.703195542
1432865.731462926, 0.00399199327512, -119.405840613
1440881.763527054, 0.00461377127976, -121.228392547
1448897.795591182, 0.00522837474678, -124.450453693
1456913.827655311, 0.00571467687479, -128.188574724
1464929.859719439, 0.00612014930477, -130.87128666
1472945.891783567, 0.00664989224808, -133.534529112
1480961.923847695, 0.00713471106639, -138.490978769
1488977.955911824, 0.00714012490097, -144.244300128
1496993.987975952, 0.00672100278832, -145.774514307
1505010.02004008, 0.00663458669669, -142.094146391
1513026.052104208, 0.00715993832361, -138.799614828
1521042.084168337, 0.00795203717957, -138.738800384
1529058.116232465, 0.00868746876621, -140.682327829
1537074.148296593, 0.00939569193524, -142.818693402
1545090.180360721, 0.0102337073489, -145.693191179
1553106.21242485, 0.0111224796078, -149.682436071
1561122.244488978, 0.0120950070452, -154.791211808
1569138.276553106, 0.0130861908353, -162.032520863
1577154.308617234, 0.0137302911465, -171.570624984
1585170.340681363, 0.0136641347148, 177.598266182
1593186.372745491, 0.0128714562351, 167.064149347
1601202.404809619, 0.0115714086143, 157.85750723
1609218.436873748, 0.0100693179247, 150.477641155
1617234.468937876, 0.00856242087057, 144.928720996
1625250.501002004, 0.00714914839738, 141.193871417
1633266.533066132, 0.00587952835025, 139.233114644
1641282.565130261, 0.00475200072419, 139.284033405
1649298.597194389, 0.00377956199416, 141.851058514
1657314.629258517, 0.00296370608564, 147.861004699
1665330.661322645, 0.00233712307639, 158.818629475
1673346.693386774, 0.00195593118166, 176.06164408
1681362.725450902, 0.00189554760091, -163.156668648
1689378.75751503, 0.00212357619787, -145.386471744
1697394.789579158, 0.00253032701927, -133.386693426
1705410.821643287, 0.0030371642216, -126.140271658
1713426.853707415, 0.00359815550867, -121.991244488
1721442.885771543, 0.00418875677606, -119.876369243
1729458.917835671, 0.00480382417707, -119.251073758
1737474.9498998, 0.00542438069613, -119.843183893
1745490.981963928, 0.00603110668354, -121.496663847
1753507.014028056, 0.00657732125147, -124.237432766
1761523.046092184, 0.00692808938092, -127.698581659
1769539.078156313, 0.00703184129936, -130.085585963
1777555.110220441, 0.00711646181272, -130.493469736
1785571.142284569, 0.00736014347446, -129.869921952
1793587.174348698, 0.00784329871168, -130.042573125
1801603.206412826, 0.00842460011774, -132.130599084
1809619.238476954, 0.00889554538369, -136.323957037
1817635.270541082, 0.0090654051885, -142.289940829
1825651.30260521, 0.00858309180871, -148.983800519
1833667.334669339, 0.00746733346601, -152.297874247
1841683.366733467, 0.00641854870901, -148.559229888
1849699.398797595, 0.00603497332752, -139.935945711
1857715.430861724, 0.0062921606428, -131.977012043
1865731.462925852, 0.00686827006511, -127.20940004
1873747.49498998, 0.00755342141219, -125.218593427
1881763.527054108, 0.00823264949398, -125.119581152
1889779.559118236, 0.00884718419193, -126.379492265
1897795.591182365, 0.00930908149705, -128.778773778
1905811.623246493, 0.00946935158374, -131.419809325
1913827.655310621, 0.00937351499328, -132.625502734
1921843.68737475, 0.0093606742763, -132.087244784
1929859.719438878, 0.00953923442066, -131.307466487
1937875.751503006, 0.00979565870924, -130.919135937
1945891.783567134, 0.0100993519117, -130.77654374
1953907.815631262, 0.0104461498133, -130.983222513
1961923.847695391, 0.0107910112349, -131.71978578
1969939.879759519, 0.0110570460099, -132.782675546
1977955.911823647, 0.0111995450346, -133.564951091
1985971.943887776, 0.0114015461091, -133.57915814
1993987.975951904, 0.011877654571, -134.115423601
2002004.008016032, 0.0123733001832, -136.650385401
2010020.04008016, 0.0124148700435, -140.403637682
2018036.072144289, 0.0119287006039, -142.424568601
2026052.104208417, 0.0115943574494, -141.666514186
2034068.136272545, 0.0115861296023, -141.091086771
2042084.168336673, 0.0114682086161, -140.671673952
