DevNumber	X [V]	Y [V]	R [V]	Theta [°]
4253.00000000	-0.00633065361643	-0.000819243215329	0.00638344222635	-172.626392449
4253.00000000	-0.00633065511777	-0.000819237747531	0.00638344301354	-172.626442850
4253.00000000	-0.00633065749707	-0.000819231968728	0.00638344463152	-172.626497030
4253.00000000	-0.00633066075422	-0.000819225883048	0.00638344708073	-172.626554954
4253.00000000	-0.00633066488030	-0.000819219497658	0.00638345035322	-172.626616546
4253.00000000	-0.00633066985777	-0.000819212823471	0.00638345443300	-172.626681689
4253.00000000	-0.00633067566069	-0.000819205875113	0.00638345929624	-172.626750224
4253.00000000	-0.00633068225539	-0.000819198670900	0.00638346491187	-172.626821948
4253.00000000	-0.00633068960083	-0.000819191232315	0.00638347124198	-172.626896623
4253.00000000	-0.00633069764930	-0.000819183583414	0.00638347824232	-172.626973979
4253.00000000	-0.00633070634683	-0.000819175749880	0.00638348586268	-172.627053727
4253.00000000	-0.00633071563367	-0.000819167758173	0.00638349404718	-172.627135561
4253.00000000	-0.00633072544492	-0.000819159634884	0.00638350273489	-172.627219170
4253.00000000	-0.00633073571109	-0.000819151405729	0.00638351186019	-172.627304246
4253.00000000	-0.00633074635849	-0.000819143095145	0.00638352135313	-172.627390485
4253.00000000	-0.00633075731003	-0.000819134725593	0.00638353114014	-172.627477599
4253.00000000	-0.00633076848561	-0.000819126317218	0.00638354114437	-172.627565316
4253.00000000	-0.00633077980270	-0.000819117887901	0.00638355128628	-172.627653382
4253.00000000	-0.00633079117683	-0.000819109453281	0.00638356148409	-172.627741561
4253.00000000	-0.00633080252220	-0.000819101027077	0.00638357165447	-172.627829632
4253.00000000	-0.00633081375250	-0.000819092621778	0.00638358171341	-172.627917384
4253.00000000	-0.00633082478176	-0.000819084249384	0.00638359157723	-172.628004611
4253.00000000	-0.00633083552526	-0.000819075922583	0.00638360116352	-172.628091102
4253.00000000	-0.00633084590079	-0.000819067656017	0.00638361039261	-172.628176634
4253.00000000	-0.00633085582980	-0.000819059467732	0.00638361918893	-172.628260955
4253.00000000	-0.00633086523871	-0.000819051380406	0.00638362748244	-172.628343777
4253.00000000	-0.00633087406034	-0.000819043422437	0.00638363521011	-172.628424772
4253.00000000	-0.00633088223472	-0.000819035628233	0.00638364231691	-172.628503563
4253.00000000	-0.00633088971010	-0.000819028038155	0.00638364875669	-172.628579732
4253.00000000	-0.00633089644348	-0.000819020697960	0.00638365449266	-172.628652823
4253.00000000	-0.00633090240074	-0.000819013657855	0.00638365949745	-172.628722348
4253.00000000	-0.00633090755686	-0.000819006971361	0.00638366375310	-172.628787804
4253.00000000	-0.00633091189587	-0.000819000693952	0.00638366725088	-172.628848676
4253.00000000	-0.00633091541080	-0.000818994881575	0.00638366999106	-172.628904461
4253.00000000	-0.00633091810394	-0.000818989589180	0.00638367198295	-172.628954671
4253.00000000	-0.00633091998663	-0.000818984869309	0.00638367324456	-172.628998851
4253.00000000	-0.00633092107897	-0.000818980770669	0.00638367380205	-172.629036592
