DevNumber	X [V]	Y [V]	R [V]	Theta [°]
4253.00000000	-0.0379681916556	0.244069991095	0.247005554858	98.8422153472
4253.00000000	-0.0379682886115	0.244071116544	0.247006681835	98.8421974413
4253.00000000	-0.0379685100877	0.244072151021	0.247007738061	98.8422113197
4253.00000000	-0.0379688526533	0.244072521470	0.247008156765	98.8422766280
4253.00000000	-0.0379692572210	0.244072173524	0.247007875143	98.8423817622
4253.00000000	-0.0379695043811	0.244071885045	0.247007628085	98.8424486980
4253.00000000	-0.0379693993082	0.244072360353	0.247008081592	98.8424076673
4253.00000000	-0.0379689656058	0.244073675014	0.247009313962	98.8422613868
4253.00000000	-0.0379683628427	0.244075395828	0.247010921673	98.8420618778
4253.00000000	-0.0379677546299	0.244076737231	0.247012153647	98.8418746496
4253.00000000	-0.0379672710636	0.244077055088	0.247012393398	98.8417524843
4253.00000000	-0.0379669368859	0.244076171112	0.247011468563	98.8417074073
4253.00000000	-0.0379666937350	0.244074440926	0.247009721563	98.8417133633
4253.00000000	-0.0379665834809	0.244072511372	0.247007797991	98.8417568878
4253.00000000	-0.0379666736263	0.244070757442	0.247006078761	98.8418400838
4253.00000000	-0.0379669532079	0.244069484977	0.247004864391	98.8419495344
4253.00000000	-0.0379673212935	0.244069064999	0.247004505983	98.8420488760
4253.00000000	-0.0379676735882	0.244069436874	0.247004927590	98.8421163646
4253.00000000	-0.0379679789535	0.244070216067	0.247005744461	98.8421585734
4253.00000000	-0.0379682005888	0.244071123040	0.247006674723	98.8421770346
4253.00000000	-0.0379682749372	0.244072247864	0.247007797608	98.8421539696
4253.00000000	-0.0379681461571	0.244073865747	0.247009376468	98.8420667676
4253.00000000	-0.0379678341708	0.244075797810	0.247011237615	98.8419263741
4253.00000000	-0.0379674487736	0.244077085571	0.247012450834	98.8417921284
4253.00000000	-0.0379670924626	0.244076869562	0.247012182625	98.8417181637
4253.00000000	-0.0379667193992	0.244075507597	0.247010779503	98.8416812155
4253.00000000	-0.0379662747761	0.244074111214	0.247009331373	98.8416290925
4253.00000000	-0.0379658078504	0.244073434852	0.247008591281	98.8415461864
4253.00000000	-0.0379654335103	0.244073417068	0.247008516171	98.8414610208
4253.00000000	-0.0379652600206	0.244073251072	0.247008325482	98.8414271746
4253.00000000	-0.0379653978415	0.244072430530	0.247007535873	98.8414880178
4253.00000000	-0.0379659108342	0.244071326495	0.247006523805	98.8416449597
4253.00000000	-0.0379666449557	0.244070362411	0.247005684017	98.8418475969
4253.00000000	-0.0379672612986	0.244069660921	0.247005085601	98.8420138772
