% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV3854
% Time: 2022/12/07 14:37:44
% Demod 1 Sample R, /dev3854/demods/0/sample.R
% Demod 1 Sample Phase, /dev3854/demods/0/sample.Theta
% Frequency (Hz), Demod 1 Sample R  Amplitude (V), Demod 1 Sample Phase  Phase (deg)
1000000, 0.0131072214313, 118.440205133
1008016.032084168, 0.0128807600933, 118.019687392
1016032.064168337, 0.0126639542479, 117.593902845
1024048.096252505, 0.0124436668902, 117.207683364
1032064.128336673, 0.0122211622493, 116.798081682
1040080.160420842, 0.0119995556273, 116.40142947
1048096.19250501, 0.0117798662203, 115.996034508
1056112.224589178, 0.0115522441076, 115.581473227
1064128.256673347, 0.0113308404227, 115.180728984
1072144.288757515, 0.0111070394408, 114.796752306
1080160.320841683, 0.0108832736817, 114.403655521
1088176.352925852, 0.0106554207916, 114.000733288
1096192.38501002, 0.010429537709, 113.610551276
1104208.417094188, 0.0102006550203, 113.227420391
1112224.449178357, 0.00997229955495, 112.85868347
1120240.481262525, 0.00974265412575, 112.475105169
1128256.513346693, 0.00951165878641, 112.100633689
1136272.545430862, 0.00928465401642, 111.715369768
1144288.57751503, 0.00905098200154, 111.363191545
1152304.609599198, 0.00881714429534, 110.983490746
1160320.641683367, 0.00858198006297, 110.640780899
1168336.673767535, 0.00834771745973, 110.284470087
1176352.705851703, 0.00811500703658, 109.964925963
1184368.737935872, 0.00787344620334, 109.611569657
1192384.77002004, 0.00763475672042, 109.278686663
1200400.802104208, 0.00739143858779, 108.943613584
1208416.834188377, 0.00715139007258, 108.653768591
1216432.866272545, 0.00690640338222, 108.350606653
1224448.898356713, 0.00666291755698, 108.054628115
1232464.930440882, 0.00641530110592, 107.798077468
1240480.96252505, 0.00616845394282, 107.532431416
1248496.994609218, 0.00591771335153, 107.305729802
1256513.026693387, 0.0056644700841, 107.115039183
1264529.058777555, 0.00540971858593, 106.92703167
1272545.090861723, 0.00515528405301, 106.767933104
1280561.122945892, 0.00489209195837, 106.680560706
1288577.15503006, 0.00462981289537, 106.604911836
1296593.187114228, 0.00436366716547, 106.660780176
1304609.219198397, 0.00409123822904, 106.70887879
1312625.251282565, 0.00382244408401, 106.978010549
1320641.283366733, 0.00354824865169, 107.331690171
1328657.315450902, 0.00326419819237, 107.795687818
1336673.34753507, 0.00297867518755, 108.570183715
1344689.379619238, 0.00269170175755, 109.679299541
1352705.411703407, 0.00239823742382, 111.320385777
1360721.443787575, 0.00210593130102, 113.85217361
1368737.475871743, 0.00181066558283, 117.507540063
1376753.507955912, 0.00152735145493, 123.546690058
1384769.54004008, 0.00127961527849, 132.714342967
1392785.572124248, 0.00110186407355, 146.192485485
1400801.604208417, 0.00101408004712, 163.175516095
1408817.636292585, 0.001015332392, -177.627651454
1416833.668376754, 0.00116594024283, -158.833876712
1424849.700460922, 0.00146740421725, -145.882266479
1432865.73254509, 0.0018756858228, -139.351567482
1440881.764629259, 0.00232228362652, -137.243352697
1448897.796713427, 0.00276629216993, -138.343570903
1456913.828797595, 0.0030816646001, -141.329524231
1464929.860881764, 0.00324767788465, -142.873656205
1472945.892965932, 0.00341893095904, -143.159740532
1480961.9250501, 0.00351301092027, -144.111878137
1488977.957134268, 0.0034536998286, -142.600179907
1496993.989218437, 0.00348664464216, -137.058725714
1505010.021302605, 0.00376082366496, -130.809738668
1513026.053386773, 0.00424202300644, -126.207879016
1521042.085470942, 0.00486312960339, -123.626120494
1529058.11755511, 0.00560014096243, -122.787094234
1537074.149639279, 0.00642407577934, -123.304595831
1545090.181723447, 0.0073425874307, -124.922670746
1553106.213807615, 0.00834632416152, -127.557557282
1561122.245891783, 0.00945921867331, -131.241571298
1569138.277975952, 0.0106626948292, -136.095051227
1577154.31006012, 0.0119217458108, -142.411710878
1585170.342144289, 0.0131317910511, -150.373675179
1593186.374228457, 0.0140895291562, -160.034111469
1601202.406312625, 0.0145215039809, -170.94466778
1609218.438396794, 0.0142406494618, 177.68207797
1617234.470480962, 0.0132983741771, 167.015430303
1625250.50256513, 0.0119184441399, 157.766802822
1633266.534649299, 0.0103615966673, 150.299903038
1641282.566733467, 0.00881657723293, 144.665455895
1649298.598817635, 0.00737314923886, 140.901563441
1657314.630901804, 0.0060693560959, 139.110899641
1665330.662985972, 0.00492143943963, 139.49203591
1673346.69507014, 0.00394264728975, 142.988550558
1681362.727154308, 0.00317382809699, 150.778474149
1689378.759238477, 0.00269490410695, 163.693161139
1697394.791322645, 0.0025915640888, 179.199455052
1705410.823406814, 0.00280173020105, -169.325206475
1713426.855490982, 0.00304407301969, -164.228290019
1721442.88757515, 0.00305560075542, -160.492492528
1729458.919659319, 0.00304113660298, -152.470059461
1737474.951743487, 0.0032935573201, -143.091867698
1745490.983827655, 0.00380765234527, -136.96828745
1753507.015911824, 0.00445658799886, -135.189190466
1761523.047995992, 0.00509613245407, -136.487593348
1769539.08008016, 0.00564607607348, -139.980287909
1777555.112164329, 0.00601456397605, -145.680899737
1785571.144248497, 0.00590507754021, -152.571554222
1793587.176332665, 0.00528293338307, -156.053258806
1801603.208416834, 0.0046845612166, -152.667091728
1809619.240501002, 0.0045475320144, -145.272223664
1817635.27258517, 0.00484348221907, -139.503431225
1825651.304669339, 0.00530343498953, -137.8933746
1833667.336753507, 0.00564591130012, -139.825710505
1841683.368837675, 0.00563886478415, -142.938262102
1849699.400921843, 0.00530517983848, -143.911298006
1857715.433006012, 0.00496293053428, -140.612244187
1865731.46509018, 0.00490094638818, -135.004372161
1873747.497174349, 0.00507040413698, -130.093704259
1881763.529258517, 0.00533957908504, -126.508520354
1889779.561342685, 0.00563920032903, -123.79910582
1897795.593426854, 0.00596807514375, -121.635815194
1905811.625511022, 0.00632426160571, -119.735122626
1913827.65759519, 0.00674092982513, -118.178682022
1921843.689679359, 0.00721775621022, -117.101913405
1929859.721763527, 0.00774634312456, -116.715308626
1937875.753847695, 0.00830169157622, -116.9718246
1945891.785931864, 0.00886480284516, -117.816521336
1953907.818016032, 0.00941788812564, -119.215308578
1961923.8501002, 0.00991663256873, -121.112954374
1969939.882184369, 0.0102987841255, -123.261032543
1977955.914268537, 0.0106102335668, -125.045368198
1985971.946352705, 0.0109499012327, -127.111356669
1993987.978436874, 0.0110906074072, -129.683287397
2002004.010521042, 0.0109877785044, -131.069085519
2010020.04260521, 0.0110669056796, -131.207859636
2018036.074689379, 0.0112765901427, -132.170930166
2026052.106773547, 0.0112949142334, -133.24210896
2034068.138857715, 0.0113272194481, -132.935617277
2042084.170941884, 0.0116389004309, -132.503707404
2050100.203026052, 0.0120469253031, -132.876598995
2058116.23511022, 0.0124744909075, -133.902984119
2066132.267194389, 0.0128608068257, -135.766838786
2074148.299278557, 0.0130217825386, -138.228431907
2082164.331362725, 0.0129481436372, -140.319865029
2090180.363446894, 0.0127216710824, -141.934206061
2098196.395531062, 0.0122923351121, -142.613901234
2106212.42761523, 0.0118314787662, -141.107774443
2114228.459699399, 0.0117900044093, -137.75074293
2122244.491783567, 0.0123388119396, -134.831903172
2130260.523867736, 0.0132049490068, -133.87786167
2138276.555951904, 0.0141124749486, -134.521744567
2146292.588036072, 0.0149236999345, -136.049948594
2154308.62012024, 0.0156949725678, -137.896202652
2162324.652204409, 0.0164899674065, -140.275705911
2170340.684288577, 0.0172087613721, -143.490942052
2178356.716372745, 0.0177301241553, -147.273926175
2186372.748456914, 0.0180438366826, -151.347416994
2194388.780541082, 0.0181319473547, -155.939639213
2202404.81262525, 0.0177597431905, -161.013801489
2210420.844709419, 0.0168120303203, -165.684292446
2218436.876793587, 0.0154405404338, -169.218766655
2226452.908877756, 0.0137235287729, -170.546638332
2234468.940961923, 0.0120978908722, -167.760658859
2242484.973046092, 0.0112172004761, -160.979956749
2250501.00513026, 0.0113563994228, -153.420844454
2258517.037214429, 0.0122450596565, -148.109764278
2266533.069298597, 0.0135191866493, -145.747694497
2274549.101382765, 0.0149310214685, -145.731059777
2282565.133466934, 0.0163149079472, -147.409979319
2290581.165551102, 0.017600149909, -150.230320138
2298597.197635271, 0.0187264909056, -153.904887883
2306613.229719439, 0.0196511056627, -158.179189505
2314629.261803607, 0.0203347742698, -162.942814411
2322645.293887775, 0.0207477708259, -168.024257813
2330661.325971944, 0.0208675184759, -173.372601215
2338677.358056112, 0.0206618704562, -178.847040044
2346693.39014028, 0.0201347076336, 175.704093839
2354709.422224449, 0.0193039991975, 170.388795388
2362725.454308617, 0.0182022021168, 165.371711712
2370741.486392786, 0.0168794975947, 160.796954003
2378757.518476954, 0.0153890548463, 156.902997295
2386773.550561122, 0.0137917202545, 153.908776682
2394789.582645291, 0.0121675835208, 152.221685761
2402805.614729458, 0.0106035505826, 152.339341766
2410821.646813627, 0.00923910361598, 154.813416807
2418837.678897795, 0.00821657507157, 159.666771344
2426853.710981964, 0.00756683906292, 166.035520377
2434869.743066132, 0.00722297007173, 173.609129991
2442885.7751503, 0.00732577285088, -177.878203194
2450901.807234469, 0.00804989963456, -171.297542747
2458917.839318637, 0.00920109966711, -169.520815019
2466933.871402806, 0.0103296062657, -172.502075979
2474949.903486974, 0.0109823640016, -178.293266661
2482965.935571142, 0.0109864704023, 175.255360186
2490981.96765531, 0.010444366486, 169.689249103
2498997.999739479, 0.0095974456829, 165.835247287
2507014.031823647, 0.00865440497984, 163.846709222
2515030.063907816, 0.00770018541001, 163.706268601
2523046.095991984, 0.00677854481703, 166.029743047
2531062.128076152, 0.00603853250924, 171.593780561
2539078.160160321, 0.00565033781946, -179.918831833
2547094.192244489, 0.00571247614286, -170.785151901
2555110.224328657, 0.00618034961061, -163.744101934
2563126.256412826, 0.0068985749743, -160.316447763
2571142.288496994, 0.0076710411343, -160.594335396
2579158.320581162, 0.00826662757149, -163.945121274
2587174.35266533, 0.00846174298622, -169.149238855
2595190.384749499, 0.00814750809132, -174.583582753
2603206.416833667, 0.00741791795122, -178.329729564
2611222.448917835, 0.00652344084509, -178.912028026
2619238.481002004, 0.00572207268014, -175.657922523
2627254.513086172, 0.0051905283711, -169.029224116
2635270.545170341, 0.00497980891996, -160.479400641
2643286.577254509, 0.005054077097, -151.828655207
2651302.609338677, 0.00537553788033, -144.108583577
2659318.641422845, 0.00590954137172, -138.164380364
2667334.673507014, 0.00661180986067, -134.270135452
2675350.705591182, 0.00742088275497, -132.216073066
2683366.737675351, 0.0082947263584, -131.643150416
2691382.769759519, 0.00921099954818, -132.18643504
2699398.801843687, 0.0101527153535, -133.663615636
2707414.833927856, 0.011099450411, -135.924505129
2715430.866012024, 0.0120455666479, -138.943379984
2723446.898096192, 0.0129554673825, -142.707598305
2731462.930180361, 0.0137939277463, -147.196640879
2739478.962264529, 0.0145075941295, -152.406685828
2747494.994348697, 0.0150174191743, -158.289834293
2755511.026432865, 0.0152485996076, -164.755836887
2763527.058517034, 0.0151401463787, -171.570776253
2771543.090601202, 0.0146596350748, -178.433479578
2779559.122685371, 0.0138466836004, 174.977066139
2787575.154769539, 0.0127748169155, 168.966637399
2795591.186853707, 0.0115310412329, 163.803462618
2803607.218937876, 0.0102253678459, 159.699014295
2811623.251022044, 0.00892238803821, 156.804164272
2819639.283106213, 0.00768439205047, 155.355405544
2827655.31519038, 0.00654942601478, 155.561853607
2835671.347274549, 0.00554500312989, 157.808066221
2843687.379358717, 0.00470464611959, 162.440507713
2851703.411442886, 0.00406707444168, 169.894034263
2859719.443527054, 0.00366649199759, 179.961577263
2867735.475611222, 0.00353722886107, -168.59252745
2875751.507695391, 0.00365981440363, -158.065461062
2883767.539779559, 0.00396924985264, -150.020783962
2891783.571863728, 0.00438252233443, -144.959231445
2899799.603947896, 0.00480663132205, -142.489601505
2907815.636032064, 0.00516047923505, -141.651124723
2915831.668116232, 0.00540644316134, -141.201285926
2923847.7002004, 0.00561000202946, -140.586930302
2931863.732284569, 0.00581389260265, -139.863309345
2939879.764368737, 0.00601396141806, -139.498485631
2947895.796452906, 0.00617887265261, -139.283580191
2955911.828537074, 0.00633407771294, -138.891190614
2963927.860621242, 0.00651320784431, -138.526124595
2971943.892705411, 0.00673251151293, -138.655033781
2979959.924789579, 0.00693381013403, -139.564776796
2987975.956873748, 0.00704034316483, -141.116490195
2995991.988957915, 0.00701630901184, -142.642932185
3004008.021042084, 0.00689893569618, -143.562664719
3012024.053126252, 0.00676310772718, -143.842223209
