MeasDeviceNumber	X1	X2	X3	X4	X5	X6	SublatticeSite
5260.00000000	4.00000000000	3.00000000000	7.00000000000	0.00000000000	0.00000000000	0.00000000000	1.00000000000
4253.00000000	8.00000000000	3.00000000000	7.00000000000	0.00000000000	0.00000000000	0.00000000000	1.00000000000
5274.00000000	5.00000000000	6.00000000000	7.00000000000	0.00000000000	0.00000000000	0.00000000000	2.00000000000
5270.00000000	1.00000000000	6.00000000000	7.00000000000	0.00000000000	0.00000000000	0.00000000000	2.00000000000
